dataset,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
rich_features,0.7,extra_long,Naive (persistence),ALL_MEAN,1.7781622788961755,,,0.02949025514726618,0.0,5.0
rich_features,0.8,short,Naive (persistence),25,1.5773893007413344,2.2589233990689346,19964.0,,,
rich_features,0.8,short,Linear Regression,25,1.6074602316990134,2.1490666594197796,19964.0,,,
rich_features,0.8,short,Decision Tree,25,1.6110597142216063,2.124669623166977,19964.0,,,
rich_features,0.8,short,Random Forest,25,1.6099868156651382,2.122929091082352,19964.0,,,
rich_features,0.8,short,Naive (persistence),26,1.5374480236461099,2.211784207215888,19961.0,,,
rich_features,0.8,short,Linear Regression,26,1.5719207340679298,2.1089670552557136,19961.0,,,
rich_features,0.8,short,Decision Tree,26,1.5700995293185334,2.072307900491813,19961.0,,,
rich_features,0.8,short,Random Forest,26,1.5701265757168963,2.072083855565446,19961.0,,,
rich_features,0.8,short,Naive (persistence),27,1.6029846261705645,2.2884968183101093,19969.0,,,
rich_features,0.8,short,Linear Regression,27,1.636905861486432,2.1870383938910245,19969.0,,,
rich_features,0.8,short,Decision Tree,27,1.6410386242428057,2.1587016264120518,19969.0,,,
rich_features,0.8,short,Random Forest,27,1.640871706422584,2.1577708760345233,19969.0,,,
rich_features,0.8,short,Naive (persistence),28,1.6602554470323065,2.3294733913465797,19965.0,,,
rich_features,0.8,short,Linear Regression,28,1.679498226908125,2.2296677966233576,19965.0,,,
rich_features,0.8,short,Decision Tree,28,1.6757100791858122,2.2026042466065445,19965.0,,,
rich_features,0.8,short,Random Forest,28,1.67557631562585,2.201404568840739,19965.0,,,
rich_features,0.8,short,Naive (persistence),29,1.5897551449601923,2.2557322703968614,19971.0,,,
rich_features,0.8,short,Linear Regression,29,1.6168952256462967,2.1572282078529725,19971.0,,,
rich_features,0.8,short,Decision Tree,29,1.6170469021670564,2.1271839494692517,19971.0,,,
rich_features,0.8,short,Random Forest,29,1.6163528590125529,2.1254951487509484,19971.0,,,
rich_features,0.8,short,Linear Regression,ALL_MEAN,1.6225360559615596,,,0.035418047614189326,-0.018179063940382933,5.0
rich_features,0.8,short,Decision Tree,ALL_MEAN,1.6229909698271627,,,0.034871804086472606,-0.01846453295794448,5.0
rich_features,0.8,short,Random Forest,ALL_MEAN,1.6225828544886045,,,0.034905367061862674,-0.018208431103155842,5.0
rich_features,0.8,short,Naive (persistence),ALL_MEAN,1.5935665085101016,,,0.039903955563874265,0.0,5.0
rich_features,0.8,medium,Naive (persistence),25,2.1211681025846523,3.002978885696383,19964.0,,,
rich_features,0.8,medium,Linear Regression,25,2.0859830200354756,2.756754733392923,19964.0,,,
rich_features,0.8,medium,Decision Tree,25,2.086485642483381,2.7224814294373285,19964.0,,,
rich_features,0.8,medium,Random Forest,25,2.0852191093952803,2.7191143343371142,19964.0,,,
rich_features,0.8,medium,Naive (persistence),26,2.0509994489254044,2.9399412147141057,19961.0,,,
rich_features,0.8,medium,Linear Regression,26,2.029847530602826,2.7136337220161364,19961.0,,,
rich_features,0.8,medium,Decision Tree,26,2.024629040587174,2.6626066310518293,19961.0,,,
rich_features,0.8,medium,Random Forest,26,2.0232701865375473,2.660575406709574,19961.0,,,
rich_features,0.8,medium,Naive (persistence),27,2.1834343232009616,3.0826740767015752,19969.0,,,
rich_features,0.8,medium,Linear Regression,27,2.1455812527234635,2.8488151293045947,19969.0,,,
rich_features,0.8,medium,Decision Tree,27,2.142082991104784,2.806963371631278,19969.0,,,
rich_features,0.8,medium,Random Forest,27,2.1413148934387367,2.80502875981986,19969.0,,,
rich_features,0.8,medium,Naive (persistence),28,2.242374154770849,3.0999785914935782,19965.0,,,
rich_features,0.8,medium,Linear Regression,28,2.175571158108422,2.878497314411284,19965.0,,,
rich_features,0.8,medium,Decision Tree,28,2.1652642767022665,2.8366048778923396,19965.0,,,
rich_features,0.8,medium,Random Forest,28,2.1644941177435983,2.835880824499942,19965.0,,,
rich_features,0.8,medium,Naive (persistence),29,2.1115116919533325,2.9733767681944,19971.0,,,
rich_features,0.8,medium,Linear Regression,29,2.0855749898879634,2.7669791052270254,19971.0,,,
rich_features,0.8,medium,Decision Tree,29,2.071278319855695,2.717146506342332,19971.0,,,
rich_features,0.8,medium,Random Forest,29,2.071219102397832,2.7159061055472096,19971.0,,,
rich_features,0.8,medium,Linear Regression,ALL_MEAN,2.1045115902716303,,,0.05101529949019749,0.017454594929214418,5.0
rich_features,0.8,medium,Decision Tree,ALL_MEAN,2.09794805414666,,,0.050393860413901086,0.02051895071153298,5.0
rich_features,0.8,medium,Random Forest,ALL_MEAN,2.097103481902599,,,0.050514832724209605,0.02091326100257096,5.0
rich_features,0.8,medium,Naive (persistence),ALL_MEAN,2.1418975442870396,,,0.06547721248277238,0.0,5.0
rich_features,0.8,long,Naive (persistence),25,2.759066319374875,3.888562414540005,19964.0,,,
rich_features,0.8,long,Linear Regression,25,2.5822297416389817,3.367095593712742,19964.0,,,
rich_features,0.8,long,Decision Tree,25,2.5472977941701176,3.311185943856313,19964.0,,,
rich_features,0.8,long,Random Forest,25,2.5446541935204556,3.3075748456348175,19964.0,,,
rich_features,0.8,long,Naive (persistence),26,2.623616051300035,3.769178036520486,19961.0,,,
rich_features,0.8,long,Linear Regression,26,2.465192715432757,3.3078001078570733,19961.0,,,
rich_features,0.8,long,Decision Tree,26,2.4344387016354005,3.2504986201432664,19961.0,,,
rich_features,0.8,long,Random Forest,26,2.4334084763708423,3.24876888755588,19961.0,,,
rich_features,0.8,long,Naive (persistence),27,2.8237267765035807,3.9918227297180313,19969.0,,,
rich_features,0.8,long,Linear Regression,27,2.621350235831015,3.4912529890220436,19969.0,,,
rich_features,0.8,long,Decision Tree,27,2.603549707408179,3.4681708986161754,19969.0,,,
rich_features,0.8,long,Random Forest,27,2.6006925295649372,3.4629596152672018,19969.0,,,
rich_features,0.8,long,Naive (persistence),28,2.890909090909091,4.006324826768389,19965.0,,,
rich_features,0.8,long,Linear Regression,28,2.6817237647886665,3.5573143681289943,19965.0,,,
rich_features,0.8,long,Decision Tree,28,2.650954956880025,3.5241984750584834,19965.0,,,
rich_features,0.8,long,Random Forest,28,2.6488167152933935,3.5200743193157362,19965.0,,,
rich_features,0.8,long,Naive (persistence),29,2.749887336638125,3.851481425152408,19971.0,,,
rich_features,0.8,long,Linear Regression,29,2.5879185369360833,3.436182492570711,19971.0,,,
rich_features,0.8,long,Decision Tree,29,2.5494142013246033,3.3722970410464943,19971.0,,,
rich_features,0.8,long,Random Forest,29,2.5484057055547047,3.371110237061222,19971.0,,,
rich_features,0.8,long,Linear Regression,ALL_MEAN,2.5876829989255006,,,0.07072596627590587,0.06562989010266096,5.0
rich_features,0.8,long,Decision Tree,ALL_MEAN,2.557131072283665,,,0.07234261852977415,0.07666169232331976,5.0
rich_features,0.8,long,Random Forest,ALL_MEAN,2.5551955240608666,,,0.0718668368965768,0.07736058720588412,5.0
rich_features,0.8,long,Naive (persistence),ALL_MEAN,2.769441114945141,,,0.08883280706126556,0.0,5.0
rich_features,0.8,extra_long,Naive (persistence),25,2.491134041274294,3.519907889816867,19964.0,,,
rich_features,0.8,extra_long,Linear Regression,25,2.388784598813914,3.1295206364366304,19964.0,,,
rich_features,0.8,extra_long,Decision Tree,25,2.372891703376956,3.082490262045053,19964.0,,,
rich_features,0.8,extra_long,Random Forest,25,2.3712011513210056,3.078895866913202,19964.0,,,
rich_features,0.8,extra_long,Naive (persistence),26,2.3761334602474826,3.4086150237216413,19961.0,,,
rich_features,0.8,extra_long,Linear Regression,26,2.2972194282462617,3.06795096778929,19961.0,,,
rich_features,0.8,extra_long,Decision Tree,26,2.2814969509765146,3.007546257272993,19961.0,,,
rich_features,0.8,extra_long,Random Forest,26,2.279035617011492,3.004920965731147,19961.0,,,
rich_features,0.8,extra_long,Naive (persistence),27,2.5703340177274776,3.6147202677457324,19969.0,,,
rich_features,0.8,extra_long,Linear Regression,27,2.448730757155121,3.2445572424275007,19969.0,,,
rich_features,0.8,extra_long,Decision Tree,27,2.4319358378969094,3.2051352619769484,19969.0,,,
rich_features,0.8,extra_long,Random Forest,27,2.4328053189886534,3.205611147950248,19969.0,,,
rich_features,0.8,extra_long,Naive (persistence),28,2.610167793638868,3.6128440491829292,19965.0,,,
rich_features,0.8,extra_long,Linear Regression,28,2.4738338803195137,3.2783634837944673,19965.0,,,
rich_features,0.8,extra_long,Decision Tree,28,2.4560065951951433,3.2359672516217057,19965.0,,,
rich_features,0.8,extra_long,Random Forest,28,2.4529247075016416,3.233076359060108,19965.0,,,
rich_features,0.8,extra_long,Naive (persistence),29,2.460217315106905,3.4465452379755943,19971.0,,,
rich_features,0.8,extra_long,Linear Regression,29,2.3698814981697542,3.141215970201842,19971.0,,,
rich_features,0.8,extra_long,Decision Tree,29,2.347030745658245,3.0813090083868535,19971.0,,,
rich_features,0.8,extra_long,Random Forest,29,2.346868404517227,3.0821992213633607,19971.0,,,
rich_features,0.8,extra_long,Linear Regression,ALL_MEAN,2.3956900325409127,,,0.06217717392217894,0.04233586755723495,5.0
rich_features,0.8,extra_long,Decision Tree,ALL_MEAN,2.3778723666207533,,,0.06211610086263574,0.04945838313471429,5.0
rich_features,0.8,extra_long,Random Forest,ALL_MEAN,2.376567039868004,,,0.062315997289482755,0.0499801804437342,5.0
rich_features,0.8,extra_long,Naive (persistence),ALL_MEAN,2.5015973255990054,,,0.08255331183095,0.0,5.0
rich_features,0.9,short,Naive (persistence),25,1.9929390555360809,2.673017917714368,19969.0,,,
rich_features,0.9,short,Linear Regression,25,2.0066771007385644,2.610469956177054,19969.0,,,
rich_features,0.9,short,Decision Tree,25,2.021963672291027,2.594016856096344,19969.0,,,
rich_features,0.9,short,Random Forest,25,2.0194778077905475,2.5905499848789084,19969.0,,,
rich_features,0.9,short,Naive (persistence),26,1.9487205168010415,2.635767111451998,19969.0,,,
rich_features,0.9,short,Linear Regression,26,1.974654551806682,2.5738849517248337,19969.0,,,
rich_features,0.9,short,Decision Tree,26,1.986400841368557,2.5527933392701527,19969.0,,,
rich_features,0.9,short,Random Forest,26,1.986200608619043,2.5525537796796463,19969.0,,,
rich_features,0.9,short,Naive (persistence),27,2.001151669921386,2.6829811147509144,19971.0,,,
rich_features,0.9,short,Linear Regression,27,2.039247753863478,2.637179291544632,19971.0,,,
rich_features,0.9,short,Decision Tree,27,2.0444947004355383,2.614471141118553,19971.0,,,
rich_features,0.9,short,Random Forest,27,2.042455188095856,2.6096673346040897,19971.0,,,
rich_features,0.9,short,Naive (persistence),28,1.993340343498072,2.68180508498382,19971.0,,,
rich_features,0.9,short,Linear Regression,28,2.020047286763002,2.6179775458043015,19971.0,,,
rich_features,0.9,short,Decision Tree,28,2.0296895913453517,2.5915200537066547,19971.0,,,
rich_features,0.9,short,Random Forest,28,2.0298277114287044,2.5899304477801413,19971.0,,,
rich_features,0.9,short,Naive (persistence),29,2.057341746794872,2.728619170959591,19968.0,,,
rich_features,0.9,short,Linear Regression,29,2.083933879566947,2.6850740232553787,19968.0,,,
rich_features,0.9,short,Decision Tree,29,2.094415307374852,2.666001948201218,19968.0,,,
rich_features,0.9,short,Random Forest,29,2.091330220689547,2.6620238577027884,19968.0,,,
rich_features,0.9,short,Linear Regression,ALL_MEAN,2.0249121145477345,,,0.036252128740918814,-0.013115257680745174,5.0
rich_features,0.9,short,Decision Tree,ALL_MEAN,2.0353928225630655,,,0.035155599949020205,-0.018359023632533278,5.0
rich_features,0.9,short,Random Forest,ALL_MEAN,2.0338583073247394,,,0.034267266890890914,-0.017591266459309418,5.0
rich_features,0.9,short,Naive (persistence),ALL_MEAN,1.9986986665102904,,,0.034654662841921584,0.0,5.0
rich_features,0.9,medium,Naive (persistence),25,2.7414993239521257,3.641552471381241,19969.0,,,
rich_features,0.9,medium,Linear Regression,25,2.705751848310908,3.50464671049948,19969.0,,,
rich_features,0.9,medium,Decision Tree,25,2.7023534153752498,3.4685589588464656,19969.0,,,
rich_features,0.9,medium,Random Forest,25,2.701289568631308,3.4666376974594564,19969.0,,,
rich_features,0.9,medium,Naive (persistence),26,2.6692873954629674,3.5713890814296585,19969.0,,,
rich_features,0.9,medium,Linear Regression,26,2.653952176245358,3.4349425018998616,19969.0,,,
rich_features,0.9,medium,Decision Tree,26,2.6571094138881812,3.3949111771138316,19969.0,,,
rich_features,0.9,medium,Random Forest,26,2.6568453180559484,3.3932299495839313,19969.0,,,
rich_features,0.9,medium,Naive (persistence),27,2.7760753091983377,3.6694924040021384,19971.0,,,
rich_features,0.9,medium,Linear Regression,27,2.7781628079957157,3.564355966897181,19971.0,,,
rich_features,0.9,medium,Decision Tree,27,2.757329638945672,3.513969765475581,19971.0,,,
rich_features,0.9,medium,Random Forest,27,2.754572336786716,3.5081305352038883,19971.0,,,
rich_features,0.9,medium,Naive (persistence),28,2.7606529467728205,3.659859577851028,19971.0,,,
rich_features,0.9,medium,Linear Regression,28,2.73567742244425,3.5115256164032,19971.0,,,
rich_features,0.9,medium,Decision Tree,28,2.720544125669722,3.4531983749319206,19971.0,,,
rich_features,0.9,medium,Random Forest,28,2.719258766130766,3.4514919975873433,19971.0,,,
rich_features,0.9,medium,Naive (persistence),29,2.8768028846153846,3.772953257337186,19968.0,,,
rich_features,0.9,medium,Linear Regression,29,2.8562510565475736,3.6742745915608443,19968.0,,,
rich_features,0.9,medium,Decision Tree,29,2.8428865013851907,3.634954949117949,19968.0,,,
rich_features,0.9,medium,Random Forest,29,2.8398447660393313,3.6308711841317747,19968.0,,,
rich_features,0.9,medium,Linear Regression,ALL_MEAN,2.7459590623087613,,,0.06839445078118686,0.006837411394548076,5.0
rich_features,0.9,medium,Decision Tree,ALL_MEAN,2.736044619052803,,,0.062408924052429954,0.01042328208862553,5.0
rich_features,0.9,medium,Random Forest,ALL_MEAN,2.734362151128814,,,0.06142605475494497,0.011031799608631765,5.0
rich_features,0.9,medium,Naive (persistence),ALL_MEAN,2.764863572000327,,,0.06686484238057211,0.0,5.0
rich_features,0.9,long,Naive (persistence),25,3.6464520006009313,4.862823555512237,19969.0,,,
rich_features,0.9,long,Linear Regression,25,3.5285600805079413,4.589977302361894,19969.0,,,
rich_features,0.9,long,Decision Tree,25,3.524569624354503,4.540588922944408,19969.0,,,
rich_features,0.9,long,Random Forest,25,3.5238649882517277,4.539139516106776,19969.0,,,
rich_features,0.9,long,Naive (persistence),26,3.540587911262457,4.7281763143364435,19969.0,,,
rich_features,0.9,long,Linear Regression,26,3.4396491804375686,4.448201290429144,19969.0,,,
rich_features,0.9,long,Decision Tree,26,3.4491889826343587,4.3924928815864455,19969.0,,,
rich_features,0.9,long,Random Forest,26,3.450215382708316,4.393701882259758,19969.0,,,
rich_features,0.9,long,Naive (persistence),27,3.7376195483451005,4.93586121691355,19971.0,,,
rich_features,0.9,long,Linear Regression,27,3.6589307258901753,4.727160594172648,19971.0,,,
rich_features,0.9,long,Decision Tree,27,3.6066308286067854,4.634679010350794,19971.0,,,
rich_features,0.9,long,Random Forest,27,3.6043644517987725,4.630182566469716,19971.0,,,
rich_features,0.9,long,Naive (persistence),28,3.7646086825897553,4.916451837766334,19971.0,,,
rich_features,0.9,long,Linear Regression,28,3.599026202453081,4.585620562809048,19971.0,,,
rich_features,0.9,long,Decision Tree,28,3.549047370130267,4.484878928849565,19971.0,,,
rich_features,0.9,long,Random Forest,28,3.54875375013101,4.483071888799242,19971.0,,,
rich_features,0.9,long,Naive (persistence),29,3.894230769230769,5.12708095651077,19968.0,,,
rich_features,0.9,long,Linear Regression,29,3.8056472327516726,4.937283386781473,19968.0,,,
rich_features,0.9,long,Decision Tree,29,3.7867227708875717,4.886667777205015,19968.0,,,
rich_features,0.9,long,Random Forest,29,3.7815513093169884,4.8790533306405655,19968.0,,,
rich_features,0.9,long,Linear Regression,ALL_MEAN,3.606362684408088,,,0.1235946533965095,0.029686847057174615,5.0
rich_features,0.9,long,Decision Tree,ALL_MEAN,3.5832319153226977,,,0.11360756379461866,0.035910316920112484,5.0
rich_features,0.9,long,Random Forest,ALL_MEAN,3.5817499764413627,,,0.1115103217388626,0.03630904131758739,5.0
rich_features,0.9,long,Naive (persistence),ALL_MEAN,3.716699782405803,,,0.11849075289907865,0.0,5.0
rich_features,0.9,extra_long,Naive (persistence),25,3.2509389553808403,4.321556150708188,19969.0,,,
rich_features,0.9,extra_long,Linear Regression,25,3.176458973838109,4.115265115042425,19969.0,,,
rich_features,0.9,extra_long,Decision Tree,25,3.1762943359090983,4.067605355932005,19969.0,,,
rich_features,0.9,extra_long,Random Forest,25,3.176976628154475,4.067030633172694,19969.0,,,
rich_features,0.9,extra_long,Naive (persistence),26,3.1707646852621565,4.227084785163469,19969.0,,,
rich_features,0.9,extra_long,Linear Regression,26,3.1130299263547867,4.015917383910112,19969.0,,,
rich_features,0.9,extra_long,Decision Tree,26,3.12056129174473,3.965665066424739,19969.0,,,
rich_features,0.9,extra_long,Random Forest,26,3.1208478122877215,3.9652455473628296,19969.0,,,
rich_features,0.9,extra_long,Naive (persistence),27,3.298482800060087,4.365871987978157,19971.0,,,
rich_features,0.9,extra_long,Linear Regression,27,3.264669597124422,4.207641191126754,19971.0,,,
rich_features,0.9,extra_long,Decision Tree,27,3.2335879516836656,4.132943457884113,19971.0,,,
rich_features,0.9,extra_long,Random Forest,27,3.231897304256203,4.129400522468943,19971.0,,,
rich_features,0.9,extra_long,Naive (persistence),28,3.341595313204146,4.375169260014746,19971.0,,,
rich_features,0.9,extra_long,Linear Regression,28,3.238719011495867,4.131855588757378,19971.0,,,
rich_features,0.9,extra_long,Decision Tree,28,3.2124166775116167,4.052341495537074,19971.0,,,
rich_features,0.9,extra_long,Random Forest,28,3.211122673748378,4.050529787516197,19971.0,,,
rich_features,0.9,extra_long,Naive (persistence),29,3.453876201923077,4.5242568716182125,19968.0,,,
rich_features,0.9,extra_long,Linear Regression,29,3.392113772718511,4.3755960806231196,19968.0,,,
rich_features,0.9,extra_long,Decision Tree,29,3.377869845417888,4.324585111349222,19968.0,,,
rich_features,0.9,extra_long,Random Forest,29,3.3769362871229567,4.323185690270613,19968.0,,,
rich_features,0.9,extra_long,Linear Regression,ALL_MEAN,3.2369982563063386,,,0.09366177351049114,0.020021404850049218,5.0
rich_features,0.9,extra_long,Decision Tree,ALL_MEAN,3.224146020453399,,,0.08588052357582798,0.023912329416091782,5.0
rich_features,0.9,extra_long,Random Forest,ALL_MEAN,3.2235561411139466,,,0.08540291229326928,0.0240909112627945,5.0
rich_features,0.9,extra_long,Naive (persistence),ALL_MEAN,3.3031315911660615,,,0.094308086453746,0.0,5.0
rich_features,0.95,short,Naive (persistence),25,2.250463171598818,2.9227703896797372,19971.0,,,
rich_features,0.95,short,Linear Regression,25,2.2642946482698765,2.893338370564934,19971.0,,,
rich_features,0.95,short,Decision Tree,25,2.2899788511498813,2.9011899784512525,19971.0,,,
rich_features,0.95,short,Random Forest,25,2.2760217631570074,2.8853836855758734,19971.0,,,
rich_features,0.95,short,Naive (persistence),26,2.255570577337139,2.9349600143638375,19971.0,,,
rich_features,0.95,short,Linear Regression,26,2.275867630865984,2.917250757925078,19971.0,,,
rich_features,0.95,short,Decision Tree,26,2.3198704304098032,2.956245844800811,19971.0,,,
rich_features,0.95,short,Random Forest,26,2.29391483419771,2.922496921493876,19971.0,,,
rich_features,0.95,short,Naive (persistence),27,2.248835695327758,2.9272908976730307,19969.0,,,
rich_features,0.95,short,Linear Regression,27,2.2671546447520146,2.903098454700933,19969.0,,,
rich_features,0.95,short,Decision Tree,27,2.297204649026774,2.913883358757588,19969.0,,,
rich_features,0.95,short,Random Forest,27,2.282783840658469,2.8943882913499754,19969.0,,,
rich_features,0.95,short,Naive (persistence),28,2.3108006609583898,2.979500337687564,19971.0,,,
rich_features,0.95,short,Linear Regression,28,2.3338245942243736,2.9642345172148907,19971.0,,,
rich_features,0.95,short,Decision Tree,28,2.369738159116702,2.997405688211418,19971.0,,,
rich_features,0.95,short,Random Forest,28,2.3474208163015517,2.9691926867833316,19971.0,,,
rich_features,0.95,short,Naive (persistence),29,2.1993089288397014,2.873185610625829,19969.0,,,
rich_features,0.95,short,Linear Regression,29,2.2166063597847883,2.8473155689307394,19969.0,,,
rich_features,0.95,short,Decision Tree,29,2.2292498339814353,2.8335856462564895,19969.0,,,
rich_features,0.95,short,Random Forest,29,2.221828740331286,2.824928820214132,19969.0,,,
rich_features,0.95,short,Linear Regression,ALL_MEAN,2.2715495755794075,,,0.03738323126158854,-0.008235154593251082,5.0
rich_features,0.95,short,Decision Tree,ALL_MEAN,2.301208384736919,,,0.04552969860714959,-0.02139931986503396,5.0
rich_features,0.95,short,Random Forest,ALL_MEAN,2.284393998929205,,,0.04012511566887683,-0.013936196428730563,5.0
rich_features,0.95,short,Naive (persistence),ALL_MEAN,2.2529958068123612,,,0.03536674212092306,0.0,5.0
rich_features,0.95,medium,Naive (persistence),25,3.1426067798307544,4.037906859143053,19971.0,,,
rich_features,0.95,medium,Linear Regression,25,3.1255781120860036,3.969568386658859,19971.0,,,
rich_features,0.95,medium,Decision Tree,25,3.14007543102954,3.959299914492665,19971.0,,,
rich_features,0.95,medium,Random Forest,25,3.133739385696538,3.952522279417357,19971.0,,,
rich_features,0.95,medium,Naive (persistence),26,3.1708978018126284,4.098494431138464,19971.0,,,
rich_features,0.95,medium,Linear Regression,26,3.177709904313766,4.062631124247807,19971.0,,,
rich_features,0.95,medium,Decision Tree,26,3.1975238010990874,4.069441917896082,19971.0,,,
rich_features,0.95,medium,Random Forest,26,3.1821004194232643,4.048420416799574,19971.0,,,
rich_features,0.95,medium,Naive (persistence),27,3.178927337372928,4.1034496906888265,19969.0,,,
rich_features,0.95,medium,Linear Regression,27,3.1853319406164387,4.0535577915668695,19969.0,,,
rich_features,0.95,medium,Decision Tree,27,3.1961148993079735,4.035534542347455,19969.0,,,
rich_features,0.95,medium,Random Forest,27,3.188425551941982,4.022588884589467,19969.0,,,
rich_features,0.95,medium,Naive (persistence),28,3.258124280206299,4.181142048029152,19971.0,,,
rich_features,0.95,medium,Linear Regression,28,3.269187938851366,4.146361578852992,19971.0,,,
rich_features,0.95,medium,Decision Tree,28,3.2857363108092814,4.157179493451019,19971.0,,,
rich_features,0.95,medium,Random Forest,28,3.27616036995054,4.136956113525959,19971.0,,,
rich_features,0.95,medium,Naive (persistence),29,3.1141769743101806,4.0285487794199115,19969.0,,,
rich_features,0.95,medium,Linear Regression,29,3.111081623996797,3.9713405481497306,19969.0,,,
rich_features,0.95,medium,Decision Tree,29,3.093145086763424,3.9269531331878147,19969.0,,,
rich_features,0.95,medium,Random Forest,29,3.089707448950715,3.922335211602729,19969.0,,,
rich_features,0.95,medium,Linear Regression,ALL_MEAN,3.173777903972874,,,0.05568855287351782,-0.000261986526096436,5.0
rich_features,0.95,medium,Decision Tree,ALL_MEAN,3.182519105801861,,,0.06458011876549749,-0.0030169026451931646,5.0
rich_features,0.95,medium,Random Forest,ALL_MEAN,3.1740266351926083,,,0.06234837962836855,-0.00034037776565076783,5.0
rich_features,0.95,medium,Naive (persistence),ALL_MEAN,3.172946634706558,,,0.0483106149629265,0.0,5.0
rich_features,0.95,long,Naive (persistence),25,4.30118672074508,5.5350585784187025,19971.0,,,
rich_features,0.95,long,Linear Regression,25,4.253400913561358,5.417596670702414,19971.0,,,
rich_features,0.95,long,Decision Tree,25,4.250889819783547,5.3754074757473544,19971.0,,,
rich_features,0.95,long,Random Forest,25,4.243079152255916,5.365525649948959,19971.0,,,
rich_features,0.95,long,Naive (persistence),26,4.4017325121426065,5.646191215243838,19971.0,,,
rich_features,0.95,long,Linear Regression,26,4.375304666952785,5.587630600729427,19971.0,,,
rich_features,0.95,long,Decision Tree,26,4.376346416380793,5.572258746818502,19971.0,,,
rich_features,0.95,long,Random Forest,26,4.368969946049791,5.554020120715041,19971.0,,,
rich_features,0.95,long,Naive (persistence),27,4.451399669487706,5.742020963681551,19969.0,,,
rich_features,0.95,long,Linear Regression,27,4.417303575050012,5.634585579937412,19969.0,,,
rich_features,0.95,long,Decision Tree,27,4.404877158922566,5.559474138378278,19969.0,,,
rich_features,0.95,long,Random Forest,27,4.396609971501356,5.546610311125475,19969.0,,,
rich_features,0.95,long,Naive (persistence),28,4.579690551299384,5.852188458957108,19971.0,,,
rich_features,0.95,long,Linear Regression,28,4.5568597241839415,5.778216409661894,19971.0,,,
rich_features,0.95,long,Decision Tree,28,4.567360899048095,5.762478719492568,19971.0,,,
rich_features,0.95,long,Random Forest,28,4.549738828081356,5.7430381316365775,19971.0,,,
rich_features,0.95,long,Naive (persistence),29,4.334368270819771,5.5855982945318585,19969.0,,,
rich_features,0.95,long,Linear Regression,29,4.285863179583001,5.463752770841525,19969.0,,,
rich_features,0.95,long,Decision Tree,29,4.247715039729775,5.376392716176253,19969.0,,,
rich_features,0.95,long,Random Forest,29,4.244733554108086,5.37258686649886,19969.0,,,
rich_features,0.95,long,Linear Regression,ALL_MEAN,4.3777464118662195,,,0.10729085818492966,0.008140411017346971,5.0
rich_features,0.95,long,Decision Tree,ALL_MEAN,4.369437866772955,,,0.11776865818979382,0.010022865903018596,5.0
rich_features,0.95,long,Random Forest,ALL_MEAN,4.360626290399301,,,0.1134693349011795,0.012019291848699654,5.0
rich_features,0.95,long,Naive (persistence),ALL_MEAN,4.41367554489891,,,0.09805111650453921,0.0,5.0
rich_features,0.95,extra_long,Naive (persistence),25,3.792298833308297,4.849236732774676,19971.0,,,
rich_features,0.95,extra_long,Linear Regression,25,3.7500326819728698,4.752559864476664,19971.0,,,
rich_features,0.95,extra_long,Decision Tree,25,3.7615167312091593,4.727459834020594,19971.0,,,
rich_features,0.95,extra_long,Random Forest,25,3.7543100282136854,4.717421511021716,19971.0,,,
rich_features,0.95,extra_long,Naive (persistence),26,3.837864904110961,4.947068480979972,19971.0,,,
rich_features,0.95,extra_long,Linear Regression,26,3.8339537336036233,4.898131351487446,19971.0,,,
rich_features,0.95,extra_long,Decision Tree,26,3.8424887252445084,4.885931751717407,19971.0,,,
rich_features,0.95,extra_long,Random Forest,26,3.826638451995184,4.864932823484262,19971.0,,,
rich_features,0.95,extra_long,Naive (persistence),27,3.8597826631278482,4.983663029403724,19969.0,,,
rich_features,0.95,extra_long,Linear Regression,27,3.854384784962838,4.907853291274619,19969.0,,,
rich_features,0.95,extra_long,Decision Tree,27,3.8537600565050574,4.860515876851501,19969.0,,,
rich_features,0.95,extra_long,Random Forest,27,3.8442975745750303,4.846901577183927,19969.0,,,
rich_features,0.95,extra_long,Naive (persistence),28,3.9940413599719595,5.094298796333817,19971.0,,,
rich_features,0.95,extra_long,Linear Regression,28,3.9818043493864943,5.040263884440786,19971.0,,,
rich_features,0.95,extra_long,Decision Tree,28,4.000519513978926,5.035798841195855,19971.0,,,
rich_features,0.95,extra_long,Random Forest,28,3.986507643070946,5.016333939798611,19971.0,,,
rich_features,0.95,extra_long,Naive (persistence),29,3.775451950523311,4.876500733320278,19969.0,,,
rich_features,0.95,extra_long,Linear Regression,29,3.7530384502937904,4.789353817233509,19969.0,,,
rich_features,0.95,extra_long,Decision Tree,29,3.723131365923851,4.722776054092576,19969.0,,,
rich_features,0.95,extra_long,Random Forest,29,3.7182001573165038,4.715638721333741,19969.0,,,
rich_features,0.95,extra_long,Linear Regression,ALL_MEAN,3.834642800043923,,,0.08469342874644219,0.0044770622674616956,5.0
rich_features,0.95,extra_long,Decision Tree,ALL_MEAN,3.8362832785723002,,,0.09561472511748396,0.0040511727937828645,5.0
rich_features,0.95,extra_long,Random Forest,ALL_MEAN,3.8259907710342693,,,0.0925831194677617,0.006723241060683005,5.0
rich_features,0.95,extra_long,Naive (persistence),ALL_MEAN,3.8518879422084753,,,0.0772785728674263,0.0,5.0
