dataset,weibull_shape,rho,horizon,model,test_run_id,accuracy,precision_congested,recall_congested,f1_congested,n_test,congestion_rate,accuracy_std,precision_congested_std,recall_congested_std,f1_congested_std,n_test_runs
history_only,2.0,0.5,extra_long,Naive (always 'not congested'),28,0.9243019856869267,0.0,0.0,0.0,19842.0,0.07569801431307328,,,,,
history_only,2.0,0.5,extra_long,Naive (persistence),28,0.8598931559318617,0.07738095238095238,0.07789613848202397,0.0776376907763769,19842.0,0.07569801431307328,,,,,
history_only,2.0,0.5,extra_long,Logistic Regression,28,0.9243019856869267,0.0,0.0,0.0,19842.0,0.07569801431307328,,,,,
history_only,2.0,0.5,extra_long,Random Forest,28,0.9242011893962302,0.0,0.0,0.0,19842.0,0.07569801431307328,,,,,
history_only,2.0,0.5,extra_long,Naive (always 'not congested'),29,0.9205574562286174,0.0,0.0,0.0,19876.0,0.07944254377138257,,,,,
history_only,2.0,0.5,extra_long,Naive (persistence),29,0.8522841618031797,0.07084123972169513,0.07093096896770108,0.07088607594936709,19876.0,0.07944254377138257,,,,,
history_only,2.0,0.5,extra_long,Logistic Regression,29,0.9205574562286174,0.0,0.0,0.0,19876.0,0.07944254377138257,,,,,
history_only,2.0,0.5,extra_long,Random Forest,29,0.9205071442946267,0.0,0.0,0.0,19876.0,0.07944254377138257,,,,,
history_only,2.0,0.5,extra_long,Naive (always 'not congested'),ALL_MEAN,0.9257349841997181,0.0,0.0,0.0,,0.07426501580028178,0.004796278477543176,0.0,0.0,0.0,5.0
history_only,2.0,0.5,extra_long,Naive (persistence),ALL_MEAN,0.8627620277846709,0.0768621936862435,0.07706316774964073,0.07696243742787545,,0.07426501580028178,0.008477168336028693,0.00771255941908945,0.007800882660881056,0.007756205896601944,5.0
history_only,2.0,0.5,extra_long,Logistic Regression,ALL_MEAN,0.9257349841997181,0.0,0.0,0.0,,0.07426501580028178,0.004796278477543176,0.0,0.0,0.0,5.0
history_only,2.0,0.5,extra_long,Random Forest,ALL_MEAN,0.9256341660140113,0.02222222222222222,0.00013003901170351105,0.0002585649644473174,,0.07426501580028178,0.004862933770945275,0.04444444444444444,0.0002600780234070221,0.0005171299288946348,5.0
history_only,2.0,0.7,short,Naive (always 'not congested'),25,0.8592318093044219,0.0,0.0,0.0,19969.0,0.14076819069557814,,,,,
history_only,2.0,0.7,short,Naive (persistence),25,0.8579798687966348,0.4955595026642984,0.49626467449306294,0.49591183789548526,19969.0,0.14076819069557814,,,,,
history_only,2.0,0.7,short,Logistic Regression,25,0.8854724823476389,0.7641129032258065,0.2696549270722163,0.3986326584275572,19969.0,0.14076819069557814,,,,,
history_only,2.0,0.7,short,Random Forest,25,0.8847213180429666,0.7421503330161751,0.27748132337246534,0.40393578456758156,19969.0,0.14076819069557814,,,,,
history_only,2.0,0.7,short,Naive (always 'not congested'),26,0.8428600080224629,0.0,0.0,0.0,19944.0,0.1571399919775371,,,,,
history_only,2.0,0.7,short,Naive (persistence),26,0.8542920176494184,0.5363288718929254,0.5370134014039566,0.5366709183673469,19944.0,0.1571399919775371,,,,,
history_only,2.0,0.7,short,Logistic Regression,26,0.8828720417168071,0.8073959938366718,0.33439693682195276,0.4729241877256318,19944.0,0.1571399919775371,,,,,
history_only,2.0,0.7,short,Random Forest,26,0.8823706377858003,0.7918518518518518,0.3410976388002553,0.4768064228367529,19944.0,0.1571399919775371,,,,,
history_only,2.0,0.7,short,Naive (always 'not congested'),27,0.8573146895203729,0.0,0.0,0.0,19953.0,0.14268531047962713,,,,,
history_only,2.0,0.7,short,Naive (persistence),27,0.855560567333233,0.49385317878468565,0.49385317878468565,0.49385317878468565,19953.0,0.14268531047962713,,,,,
history_only,2.0,0.7,short,Logistic Regression,27,0.8819726356938806,0.7411764705882353,0.2655426765015806,0.39100077579519005,19953.0,0.14268531047962713,,,,,
history_only,2.0,0.7,short,Random Forest,27,0.880719691274495,0.7196613358419567,0.26870389884088514,0.391304347826087,19953.0,0.14268531047962713,,,,,
history_only,2.0,0.7,short,Naive (always 'not congested'),28,0.8442462802464806,0.0,0.0,0.0,19961.0,0.15575371975351937,,,,,
history_only,2.0,0.7,short,Naive (persistence),28,0.8619808626822304,0.5569131832797428,0.5570923126407205,0.5570027335584499,19961.0,0.15575371975351937,,,,,
history_only,2.0,0.7,short,Logistic Regression,28,0.8838735534291869,0.805877803557618,0.3351559987134127,0.47342117219445706,19961.0,0.15575371975351937,,,,,
history_only,2.0,0.7,short,Random Forest,28,0.8845749210961374,0.8056188306757783,0.3412672885172081,0.47943967464979664,19961.0,0.15575371975351937,,,,,
history_only,2.0,0.7,short,Naive (always 'not congested'),29,0.8391783567134269,0.0,0.0,0.0,19960.0,0.16082164328657314,,,,,
history_only,2.0,0.7,short,Naive (persistence),29,0.8512024048096193,0.5373831775700935,0.5373831775700935,0.5373831775700935,19960.0,0.16082164328657314,,,,,
history_only,2.0,0.7,short,Logistic Regression,29,0.8697895791583167,0.7535269709543568,0.28286604361370715,0.4113250283125708,19960.0,0.16082164328657314,,,,,
history_only,2.0,0.7,short,Random Forest,29,0.8687875751503006,0.7388843977364592,0.28473520249221185,0.41106363840791543,19960.0,0.16082164328657314,,,,,
history_only,2.0,0.7,short,Naive (always 'not congested'),ALL_MEAN,0.8485662287614331,0.0,0.0,0.0,,0.15143377123856697,0.00811967026243211,0.0,0.0,0.0,5.0
history_only,2.0,0.7,short,Naive (persistence),ALL_MEAN,0.8562031442542273,0.5240075828383491,0.5243213489785038,0.5241643692352123,,0.15143377123856697,0.003622471126861909,0.02502830632793099,0.02498448317823802,0.02500592981692486,5.0
history_only,2.0,0.7,short,Logistic Regression,ALL_MEAN,0.880796058469166,0.7744180284325377,0.29752331654457387,0.4294607644910814,,0.15143377123856697,0.005624527406822079,0.027294309696770314,0.03095198461712464,0.036276809080736945,5.0
history_only,2.0,0.7,short,Random Forest,ALL_MEAN,0.8802348286699401,0.7596333498244443,0.30265707040460516,0.4325099736576267,,0.15143377123856697,0.005912721448365411,0.03312592070660794,0.03186300578606609,0.03778599058661531,5.0
history_only,2.0,0.7,medium,Naive (always 'not congested'),25,0.8594821974059793,0.0,0.0,0.0,19969.0,0.14051780259402072,,,,,
history_only,2.0,0.7,medium,Naive (persistence),25,0.8173669187240222,0.3506216696269982,0.3517462580185317,0.35118306351183065,19969.0,0.14051780259402072,,,,,
history_only,2.0,0.7,medium,Logistic Regression,25,0.8715008262807351,0.7489626556016598,0.1286528866714184,0.21958637469586376,19969.0,0.14051780259402072,,,,,
history_only,2.0,0.7,medium,Random Forest,25,0.8714006710401122,0.7262357414448669,0.1361368496079829,0.22929171668667467,19969.0,0.14051780259402072,,,,,
history_only,2.0,0.7,medium,Naive (always 'not congested'),26,0.8427597272362616,0.0,0.0,0.0,19944.0,0.15724027276373848,,,,,
history_only,2.0,0.7,medium,Naive (persistence),26,0.811171279582832,0.39961759082217974,0.39987244897959184,0.3997449792795665,19944.0,0.15724027276373848,,,,,
history_only,2.0,0.7,medium,Logistic Regression,26,0.8632170076213398,0.7741935483870968,0.1836734693877551,0.29690721649484536,19944.0,0.15724027276373848,,,,,
history_only,2.0,0.7,medium,Random Forest,26,0.863016446048937,0.7616580310880829,0.1875,0.300921187308086,19944.0,0.15724027276373848,,,,,
history_only,2.0,0.7,medium,Naive (always 'not congested'),27,0.8575151606274746,0.0,0.0,0.0,19953.0,0.14248483937252543,,,,,
history_only,2.0,0.7,medium,Naive (persistence),27,0.8139628126096327,0.347383210396909,0.3478719662328526,0.3476274165202109,19953.0,0.14248483937252543,,,,,
history_only,2.0,0.7,medium,Logistic Regression,27,0.8653836515812159,0.6666666666666666,0.11044671122054169,0.18949909474954738,19953.0,0.14248483937252543,,,,,
history_only,2.0,0.7,medium,Random Forest,27,0.8650328271437879,0.6488095238095238,0.11501934576151952,0.19539886465491485,19953.0,0.14248483937252543,,,,,
history_only,2.0,0.7,medium,Naive (always 'not congested'),28,0.8441961825559842,0.0,0.0,0.0,19961.0,0.15580381744401584,,,,,
history_only,2.0,0.7,medium,Naive (persistence),28,0.8185461650217924,0.4176848874598071,0.4176848874598071,0.4176848874598071,19961.0,0.15580381744401584,,,,,
history_only,2.0,0.7,medium,Logistic Regression,28,0.8608787134913081,0.7375178316690443,0.16623794212218648,0.27131986355287324,19961.0,0.15580381744401584,,,,,
history_only,2.0,0.7,medium,Random Forest,28,0.8615800811582586,0.741307371349096,0.17138263665594855,0.2784016714546879,19961.0,0.15580381744401584,,,,,
history_only,2.0,0.7,medium,Naive (always 'not congested'),29,0.8392284569138276,0.0,0.0,0.0,19960.0,0.16077154308617234,,,,,
history_only,2.0,0.7,medium,Naive (persistence),29,0.7985470941883768,0.3735202492211838,0.37363664693050797,0.37357843900919147,19960.0,0.16077154308617234,,,,,
history_only,2.0,0.7,medium,Logistic Regression,29,0.8455911823647294,0.6063651591289783,0.11280772826425678,0.1902259590120862,19960.0,0.16077154308617234,,,,,
history_only,2.0,0.7,medium,Random Forest,29,0.8459418837675351,0.6060126582278481,0.11935182299781863,0.19942723249153865,19960.0,0.16077154308617234,,,,,
history_only,2.0,0.7,medium,Naive (always 'not congested'),ALL_MEAN,0.8486363449479055,0.0,0.0,0.0,,0.15136365505209456,0.008236794503582718,0.0,0.0,0.0,5.0
history_only,2.0,0.7,medium,Naive (persistence),ALL_MEAN,0.8119188540253311,0.37776552150541554,0.37816244152425826,0.3779637571561213,,0.15136365505209456,0.007171377209205283,0.027382346763869997,0.02708932859090943,0.02723571170463652,5.0
history_only,2.0,0.7,medium,Logistic Regression,ALL_MEAN,0.8613142762678656,0.7067411722906891,0.1403637475332317,0.23350770170104324,,0.15136365505209456,0.008618020654747252,0.061580824086351516,0.029450682418426098,0.04348132505245902,5.0
history_only,2.0,0.7,medium,Random Forest,ALL_MEAN,0.8613943818317262,0.6968046651838835,0.1458781310046539,0.24068813451918042,,0.15136365505209456,0.008423887238077042,0.05932850966889458,0.02875295460848218,0.04227005998775718,5.0
history_only,2.0,0.7,long,Naive (always 'not congested'),25,0.8596825078872252,0.0,0.0,0.0,19969.0,0.1403174921127748,,,,,
history_only,2.0,0.7,long,Naive (persistence),25,0.7873203465371326,0.2433392539964476,0.2444682369735903,0.24390243902439024,19969.0,0.1403174921127748,,,,,
history_only,2.0,0.7,long,Logistic Regression,25,0.8599328959887826,0.6,0.0053533190578158455,0.010611956137247965,19969.0,0.1403174921127748,,,,,
history_only,2.0,0.7,long,Random Forest,25,0.8605839050528319,0.5725806451612904,0.025339043540328336,0.048530416951469584,19969.0,0.1403174921127748,,,,,
history_only,2.0,0.7,long,Naive (always 'not congested'),26,0.8427095868431609,0.0,0.0,0.0,19944.0,0.15729041315683914,,,,,
history_only,2.0,0.7,long,Naive (persistence),26,0.7705074207781789,0.27055449330783937,0.27064073956008927,0.270597609561753,19944.0,0.15729041315683914,,,,,
history_only,2.0,0.7,long,Logistic Regression,26,0.8444645006016848,0.7108433734939759,0.01880777813197322,0.03664596273291926,19944.0,0.15729041315683914,,,,,
history_only,2.0,0.7,long,Random Forest,26,0.8457681508223025,0.6355555555555555,0.04558495377749442,0.08506841165972635,19944.0,0.15729041315683914,,,,,
history_only,2.0,0.7,long,Naive (always 'not congested'),27,0.857214453966822,0.0,0.0,0.0,19953.0,0.14278554603317797,,,,,
history_only,2.0,0.7,long,Naive (persistence),27,0.7855961509547437,0.24903407095187918,0.24885924885924887,0.24894662921348315,19953.0,0.14278554603317797,,,,,
history_only,2.0,0.7,long,Logistic Regression,27,0.8577657495113516,0.8235294117647058,0.004914004914004914,0.009769713886950453,19953.0,0.14278554603317797,,,,,
history_only,2.0,0.7,long,Random Forest,27,0.8590186939307373,0.6956521739130435,0.022464022464022463,0.0435226113566814,19953.0,0.14278554603317797,,,,,
history_only,2.0,0.7,long,Naive (always 'not congested'),28,0.8442462802464806,0.0,0.0,0.0,19961.0,0.15575371975351937,,,,,
history_only,2.0,0.7,long,Naive (persistence),28,0.7753118581233405,0.2787781350482315,0.27886780315213894,0.27882296189097927,19961.0,0.15575371975351937,,,,,
history_only,2.0,0.7,long,Logistic Regression,28,0.8464505786283252,0.9583333333333334,0.014795754261820521,0.029141590117199873,19961.0,0.15575371975351937,,,,,
history_only,2.0,0.7,long,Random Forest,28,0.8479535093432192,0.7605633802816901,0.03473785783210035,0.06644109504767763,19961.0,0.15575371975351937,,,,,
history_only,2.0,0.7,long,Naive (always 'not congested'),29,0.8392284569138276,0.0,0.0,0.0,19960.0,0.16077154308617234,,,,,
history_only,2.0,0.7,long,Naive (persistence),29,0.7612725450901804,0.2576323987538941,0.25771268307884077,0.25767253466272005,19960.0,0.16077154308617234,,,,,
history_only,2.0,0.7,long,Logistic Regression,29,0.8385771543086172,0.37254901960784315,0.005920847616079776,0.011656441717791411,19960.0,0.16077154308617234,,,,,
history_only,2.0,0.7,long,Random Forest,29,0.8372244488977956,0.375,0.01869741352446245,0.03561887800534283,19960.0,0.16077154308617234,,,,,
history_only,2.0,0.7,long,Naive (always 'not congested'),ALL_MEAN,0.8486162571715032,0.0,0.0,0.0,,0.15138374282849673,0.008228087741452594,0.0,0.0,0.0,5.0
history_only,2.0,0.7,long,Naive (persistence),ALL_MEAN,0.7760016642967152,0.2598676704116583,0.2601097423247817,0.25998843487066514,,0.15138374282849673,0.009672396175599327,0.013170920409895148,0.012959497942982104,0.01306398196581327,5.0
history_only,2.0,0.7,long,Logistic Regression,ALL_MEAN,0.8494381758077523,0.6930510276399717,0.009958340796338856,0.019565132918421792,,0.15138374282849673,0.008137722106752612,0.19954744243224856,0.0057387457005874136,0.011154553192448756,5.0
history_only,2.0,0.7,long,Random Forest,ALL_MEAN,0.8501097416093772,0.6078703509823159,0.0293646582276816,0.05583628260417957,,0.15138374282849673,0.008701804958922497,0.13210695961188784,0.009691065151202796,0.017780467020423785,5.0
history_only,2.0,0.7,extra_long,Naive (always 'not congested'),25,0.8596825078872252,0.0,0.0,0.0,19969.0,0.1403174921127748,,,,,
history_only,2.0,0.7,extra_long,Naive (persistence),25,0.7993389754118885,0.28596802841918295,0.2872947894361171,0.28662987359800607,19969.0,0.1403174921127748,,,,,
history_only,2.0,0.7,extra_long,Logistic Regression,25,0.8613851469778157,0.6036585365853658,0.035331905781584586,0.0667565745111261,19969.0,0.1403174921127748,,,,,
history_only,2.0,0.7,extra_long,Random Forest,25,0.8623366217637338,0.6177777777777778,0.0496074232690935,0.0918401057152296,19969.0,0.1403174921127748,,,,,
history_only,2.0,0.7,extra_long,Naive (always 'not congested'),26,0.8426093060569595,0.0,0.0,0.0,19944.0,0.1573906939430405,,,,,
history_only,2.0,0.7,extra_long,Naive (persistence),26,0.7853489771359807,0.31803696622052263,0.31793564829563553,0.31798629918751,19944.0,0.1573906939430405,,,,,
history_only,2.0,0.7,extra_long,Logistic Regression,26,0.8503810669875652,0.764505119453925,0.07136030582988213,0.13053613053613053,19944.0,0.1573906939430405,,,,,
history_only,2.0,0.7,extra_long,Random Forest,26,0.8503309265944645,0.6868932038834952,0.09015610066900287,0.15939172064207266,19944.0,0.1573906939430405,,,,,
history_only,2.0,0.7,extra_long,Naive (always 'not congested'),27,0.8573648072971483,0.0,0.0,0.0,19953.0,0.14263519270285172,,,,,
history_only,2.0,0.7,extra_long,Naive (persistence),27,0.7939658196762391,0.27783631893220934,0.27793394237526353,0.2778851220797471,19953.0,0.14263519270285172,,,,,
history_only,2.0,0.7,extra_long,Logistic Regression,27,0.8603217561268982,0.7322834645669292,0.03267744202389318,0.06256306760847628,19953.0,0.14263519270285172,,,,,
history_only,2.0,0.7,extra_long,Random Forest,27,0.8603718739036736,0.6630434782608695,0.04286718200983837,0.08052805280528053,19953.0,0.14263519270285172,,,,,
history_only,2.0,0.7,extra_long,Naive (always 'not congested'),28,0.8441961825559842,0.0,0.0,0.0,19961.0,0.15580381744401584,,,,,
history_only,2.0,0.7,extra_long,Naive (persistence),28,0.7931967336305796,0.33633440514469454,0.33633440514469454,0.33633440514469454,19961.0,0.15580381744401584,,,,,
history_only,2.0,0.7,extra_long,Logistic Regression,28,0.8494063423676168,0.782608695652174,0.04630225080385852,0.08743169398907104,19961.0,0.15580381744401584,,,,,
history_only,2.0,0.7,extra_long,Random Forest,28,0.851560543058965,0.7363344051446945,0.07363344051446945,0.13387898275358082,19961.0,0.15580381744401584,,,,,
history_only,2.0,0.7,extra_long,Naive (always 'not congested'),29,0.8392785571142285,0.0,0.0,0.0,19960.0,0.16072144288577153,,,,,
history_only,2.0,0.7,extra_long,Naive (persistence),29,0.7729458917835671,0.2937694704049844,0.29395261845386533,0.2938610158928015,19960.0,0.16072144288577153,,,,,
history_only,2.0,0.7,extra_long,Logistic Regression,29,0.8398296593186373,0.5287958115183246,0.031483790523690776,0.059429243895263315,19960.0,0.16072144288577153,,,,,
history_only,2.0,0.7,extra_long,Random Forest,29,0.8395290581162325,0.5087108013937283,0.04551122194513716,0.08354792560801144,19960.0,0.16072144288577153,,,,,
history_only,2.0,0.7,extra_long,Naive (always 'not congested'),ALL_MEAN,0.8486262721823092,0.0,0.0,0.0,,0.15137372781769087,0.008268152107464361,0.0,0.0,0.0,5.0
history_only,2.0,0.7,extra_long,Naive (persistence),ALL_MEAN,0.788959279527651,0.3023890378243188,0.3026902807411152,0.3025393431805518,,0.15137372781769087,0.009167577854425723,0.021651457793797235,0.021403703057222525,0.021526587597851046,5.0
history_only,2.0,0.7,extra_long,Logistic Regression,ALL_MEAN,0.8522647943557067,0.6823703255553437,0.043431138992581844,0.08134334210801344,,0.15137372781769087,0.007930286563421308,0.09906144935239168,0.01491482722525625,0.026467711127495307,5.0
history_only,2.0,0.7,extra_long,Random Forest,ALL_MEAN,0.852825804687414,0.642551933292113,0.060355073681508276,0.10983735750483499,,0.15137372781769087,0.008148957910569066,0.07708230807251983,0.018472111488072894,0.03132955567494009,5.0
history_only,2.0,0.8,short,Naive (always 'not congested'),25,0.876264903316301,0.0,0.0,0.0,19962.0,0.12373509668369903,,,,,
history_only,2.0,0.8,short,Naive (persistence),25,0.9104298166516381,0.6380566801619433,0.6380566801619433,0.6380566801619433,19962.0,0.12373509668369903,,,,,
history_only,2.0,0.8,short,Logistic Regression,25,0.9206993287245767,0.76797583081571,0.5145748987854251,0.6162424242424243,19962.0,0.12373509668369903,,,,,
history_only,2.0,0.8,short,Random Forest,25,0.9204989480012022,0.772699197035207,0.5064777327935223,0.6118855465884079,19962.0,0.12373509668369903,,,,,
history_only,2.0,0.8,short,Naive (always 'not congested'),26,0.8460768113764959,0.0,0.0,0.0,19971.0,0.15392318862350407,,,,,
history_only,2.0,0.8,short,Naive (persistence),26,0.905312703419959,0.692733789507983,0.6916070266753416,0.6921699495360573,19971.0,0.15392318862350407,,,,,
history_only,2.0,0.8,short,Logistic Regression,26,0.9150768614491012,0.8095238095238095,0.5862068965517241,0.68,19971.0,0.15392318862350407,,,,,
history_only,2.0,0.8,short,Random Forest,26,0.91467628060688,0.8147977941176471,0.5767729342875731,0.6754285714285714,19971.0,0.15392318862350407,,,,,
history_only,2.0,0.8,short,Naive (always 'not congested'),27,0.8653778734912606,0.0,0.0,0.0,19967.0,0.13462212650873942,,,,,
history_only,2.0,0.8,short,Naive (persistence),27,0.9041418340261431,0.6437592867756315,0.6447172619047619,0.6442379182156134,19967.0,0.13462212650873942,,,,,
history_only,2.0,0.8,short,Logistic Regression,27,0.9160114188410878,0.7728008634646519,0.5327380952380952,0.63069808412244,19967.0,0.13462212650873942,,,,,
history_only,2.0,0.8,short,Random Forest,27,0.915710923022988,0.7796327212020033,0.5212053571428571,0.6247491638795987,19967.0,0.13462212650873942,,,,,
history_only,2.0,0.8,short,Naive (always 'not congested'),28,0.8089730108657553,0.0,0.0,0.0,19971.0,0.19102698913424465,,,,,
