dataset,weibull_shape,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
history_only,0.5,0.7,extra_long,Linear Regression,25,3.2564521699141635,4.545076374934694,19015.0,,,
history_only,0.5,0.7,extra_long,Decision Tree,25,3.286285999680725,4.446263067990121,19015.0,,,
history_only,0.5,0.7,extra_long,Random Forest,25,3.284729624462403,4.441003891830767,19015.0,,,
history_only,0.5,0.7,extra_long,Naive (persistence),26,3.258311345646438,4.983916083268855,18950.0,,,
history_only,0.5,0.7,extra_long,Linear Regression,26,3.246621757932486,4.629005134852859,18950.0,,,
history_only,0.5,0.7,extra_long,Decision Tree,26,3.3079088928376685,4.561964513851791,18950.0,,,
history_only,0.5,0.7,extra_long,Random Forest,26,3.302958379303328,4.5538001912641555,18950.0,,,
history_only,0.5,0.7,extra_long,Naive (persistence),27,3.129183854629001,4.687481397801322,19151.0,,,
history_only,0.5,0.7,extra_long,Linear Regression,27,3.146512822674383,4.387375458620428,19151.0,,,
history_only,0.5,0.7,extra_long,Decision Tree,27,3.148542130472337,4.249628623939751,19151.0,,,
history_only,0.5,0.7,extra_long,Random Forest,27,3.1444643445432106,4.240460129729082,19151.0,,,
history_only,0.5,0.7,extra_long,Naive (persistence),28,3.423170602562745,5.117790760922419,18886.0,,,
history_only,0.5,0.7,extra_long,Linear Regression,28,3.3743519229784513,4.745327670635014,18886.0,,,
history_only,0.5,0.7,extra_long,Decision Tree,28,3.3804874584402755,4.627748974631932,18886.0,,,
history_only,0.5,0.7,extra_long,Random Forest,28,3.3758448373927745,4.617668318274863,18886.0,,,
history_only,0.5,0.7,extra_long,Naive (persistence),29,3.4106377348504897,5.127679144696486,18895.0,,,
history_only,0.5,0.7,extra_long,Linear Regression,29,3.425402047169558,4.8085431141426,18895.0,,,
history_only,0.5,0.7,extra_long,Decision Tree,29,3.4593116154559773,4.699353450374353,18895.0,,,
history_only,0.5,0.7,extra_long,Random Forest,29,3.451532289232099,4.686004714287465,18895.0,,,
history_only,0.5,0.7,extra_long,Linear Regression,ALL_MEAN,3.2898681441338082,,,0.09903996486593852,0.00325003085883524,5.0
history_only,0.5,0.7,extra_long,Decision Tree,ALL_MEAN,3.316507219377397,,,0.10362054908176678,-0.004820960519449136,5.0
history_only,0.5,0.7,extra_long,Random Forest,ALL_MEAN,3.311905894986763,,,0.10240995933737351,-0.0034268712297154114,5.0
history_only,0.5,0.7,extra_long,Naive (persistence),ALL_MEAN,3.3005951803223788,,,0.1083161448499863,0.0,5.0
history_only,0.5,0.8,short,Naive (persistence),25,2.6551742513055525,3.7246782651151107,18766.0,,,
history_only,0.5,0.8,short,Linear Regression,25,2.6933300696513496,3.6582927659457667,18766.0,,,
history_only,0.5,0.8,short,Decision Tree,25,2.754962367669286,3.6572569128656807,18766.0,,,
history_only,0.5,0.8,short,Random Forest,25,2.748166771271907,3.6467418019954985,18766.0,,,
history_only,0.5,0.8,short,Naive (persistence),26,2.283522277880306,3.319374057549243,18965.0,,,
history_only,0.5,0.8,short,Linear Regression,26,2.3215958044966327,3.251973590633283,18965.0,,,
history_only,0.5,0.8,short,Decision Tree,26,2.394858997576924,3.2136499106797536,18965.0,,,
history_only,0.5,0.8,short,Random Forest,26,2.3918383025818484,3.2071195263015473,18965.0,,,
history_only,0.5,0.8,short,Naive (persistence),27,2.6015081826933364,3.609679941805946,18698.0,,,
history_only,0.5,0.8,short,Linear Regression,27,2.6626887259439207,3.5794781353580616,18698.0,,,
history_only,0.5,0.8,short,Decision Tree,27,2.7055548789817334,3.5791032590462097,18698.0,,,
history_only,0.5,0.8,short,Random Forest,27,2.6958164380558802,3.5574962287332217,18698.0,,,
history_only,0.5,0.8,short,Naive (persistence),28,2.575107752886713,3.6312056170036806,18793.0,,,
history_only,0.5,0.8,short,Linear Regression,28,2.644831658041105,3.6117857708892833,18793.0,,,
history_only,0.5,0.8,short,Decision Tree,28,2.836135299259312,4.033201273417371,18793.0,,,
history_only,0.5,0.8,short,Random Forest,28,2.810205070056701,3.9480567665399864,18793.0,,,
history_only,0.5,0.8,short,Naive (persistence),29,2.50079575596817,3.5269331287153305,18850.0,,,
history_only,0.5,0.8,short,Linear Regression,29,2.5299726153525652,3.4569438625113027,18850.0,,,
history_only,0.5,0.8,short,Decision Tree,29,2.5889647464562127,3.4288820350274136,18850.0,,,
history_only,0.5,0.8,short,Random Forest,29,2.5859396217420074,3.4221402767614824,18850.0,,,
history_only,0.5,0.8,short,Linear Regression,ALL_MEAN,2.570483774697115,,,0.13616677180435455,-0.018730867603302004,5.0
history_only,0.5,0.8,short,Decision Tree,ALL_MEAN,2.6560952579886936,,,0.15322288685352065,-0.05266030201909078,5.0
history_only,0.5,0.8,short,Random Forest,ALL_MEAN,2.646393240741669,,,0.14702902840228005,-0.04881521085576379,5.0
history_only,0.5,0.8,short,Naive (persistence),ALL_MEAN,2.5232216441468154,,,0.12976220372891312,0.0,5.0
history_only,0.5,0.8,medium,Naive (persistence),25,3.89379729297666,5.380130690358489,18766.0,,,
history_only,0.5,0.8,medium,Linear Regression,25,3.913009662053171,5.235726931442796,18766.0,,,
history_only,0.5,0.8,medium,Decision Tree,25,3.969565526013615,5.21410667347257,18766.0,,,
history_only,0.5,0.8,medium,Random Forest,25,3.962470713213923,5.20240551649656,18766.0,,,
history_only,0.5,0.8,medium,Naive (persistence),26,3.281729501713683,4.738876133393409,18965.0,,,
history_only,0.5,0.8,medium,Linear Regression,26,3.3215354928868868,4.580389859855331,18965.0,,,
history_only,0.5,0.8,medium,Decision Tree,26,3.3996263624042578,4.488235160328208,18965.0,,,
history_only,0.5,0.8,medium,Random Forest,26,3.398177336038923,4.485680331228033,18965.0,,,
history_only,0.5,0.8,medium,Naive (persistence),27,3.7779441651513532,5.19488628486468,18698.0,,,
history_only,0.5,0.8,medium,Linear Regression,27,3.822112130176221,5.122697677874835,18698.0,,,
history_only,0.5,0.8,medium,Decision Tree,27,3.8442891628061653,5.0637719041709826,18698.0,,,
history_only,0.5,0.8,medium,Random Forest,27,3.83893358453311,5.048971751619464,18698.0,,,
history_only,0.5,0.8,medium,Naive (persistence),28,3.7793859415739903,5.267535196589089,18793.0,,,
history_only,0.5,0.8,medium,Linear Regression,28,3.853321591092207,5.231058417817556,18793.0,,,
history_only,0.5,0.8,medium,Decision Tree,28,4.027862799315213,5.521678854016504,18793.0,,,
history_only,0.5,0.8,medium,Random Forest,28,4.010109341381572,5.472174529214184,18793.0,,,
history_only,0.5,0.8,medium,Naive (persistence),29,3.6188328912466843,5.063160753617855,18850.0,,,
history_only,0.5,0.8,medium,Linear Regression,29,3.614707657939647,4.895072170581004,18850.0,,,
history_only,0.5,0.8,medium,Decision Tree,29,3.6705844519749458,4.833073734508465,18850.0,,,
history_only,0.5,0.8,medium,Random Forest,29,3.6643793427594025,4.822216272942251,18850.0,,,
history_only,0.5,0.8,medium,Linear Regression,ALL_MEAN,3.7049373068296263,,,0.21641639518487923,-0.00942674726089443,5.0
history_only,0.5,0.8,medium,Decision Tree,ALL_MEAN,3.7823856605028396,,,0.2272142433206051,-0.03052789776753051,5.0
history_only,0.5,0.8,medium,Random Forest,ALL_MEAN,3.7748140635853864,,,0.2230431576939221,-0.02846498230770167,5.0
history_only,0.5,0.8,medium,Naive (persistence),ALL_MEAN,3.670337958532474,,,0.2131074551139693,0.0,5.0
history_only,0.5,0.8,long,Naive (persistence),25,5.621869338164766,7.688010793750879,18766.0,,,
history_only,0.5,0.8,long,Linear Regression,25,5.539568190194042,7.347273002361052,18766.0,,,
history_only,0.5,0.8,long,Decision Tree,25,5.58247770573328,7.3090087509926915,18766.0,,,
history_only,0.5,0.8,long,Random Forest,25,5.5797550013554025,7.301393129720949,18766.0,,,
history_only,0.5,0.8,long,Naive (persistence),26,4.604481940416557,6.6036843889277765,18965.0,,,
history_only,0.5,0.8,long,Linear Regression,26,4.573855736808714,6.214263315006212,18965.0,,,
history_only,0.5,0.8,long,Decision Tree,26,4.617215340791122,6.055030609334282,18965.0,,,
history_only,0.5,0.8,long,Random Forest,26,4.612053469528424,6.045324924295521,18965.0,,,
history_only,0.5,0.8,long,Naive (persistence),27,5.479837415766392,7.471491795214088,18698.0,,,
history_only,0.5,0.8,long,Linear Regression,27,5.423497577672001,7.27581239878803,18698.0,,,
history_only,0.5,0.8,long,Decision Tree,27,5.355599130198199,7.099139405308073,18698.0,,,
history_only,0.5,0.8,long,Random Forest,27,5.350317984780396,7.091403807458083,18698.0,,,
history_only,0.5,0.8,long,Naive (persistence),28,5.315117330921088,7.466496942855421,18793.0,,,
history_only,0.5,0.8,long,Linear Regression,28,5.409790897464601,7.380430268864263,18793.0,,,
history_only,0.5,0.8,long,Decision Tree,28,5.5265934114737005,7.463561726839015,18793.0,,,
history_only,0.5,0.8,long,Random Forest,28,5.517874044157856,7.453067647029703,18793.0,,,
history_only,0.5,0.8,long,Naive (persistence),29,5.127957559681698,7.149661934839533,18850.0,,,
history_only,0.5,0.8,long,Linear Regression,29,5.011972325570024,6.728092390669996,18850.0,,,
history_only,0.5,0.8,long,Decision Tree,29,5.038145130285403,6.631885594595181,18850.0,,,
history_only,0.5,0.8,long,Random Forest,29,5.030094222944127,6.619499962082745,18850.0,,,
history_only,0.5,0.8,long,Linear Regression,ALL_MEAN,5.191736945541877,,,0.35674629584900425,0.007288115652740457,5.0
history_only,0.5,0.8,long,Decision Tree,ALL_MEAN,5.224006143696341,,,0.35780358419198355,0.001117923125208753,5.0
history_only,0.5,0.8,long,Random Forest,ALL_MEAN,5.218018944553241,,,0.3579885331986521,0.0022627353153589214,5.0
history_only,0.5,0.8,long,Naive (persistence),ALL_MEAN,5.2298527169901,,,0.3535281223787934,0.0,5.0
history_only,0.5,0.8,extra_long,Naive (persistence),25,4.855909623787701,6.636454152113021,18766.0,,,
history_only,0.5,0.8,extra_long,Linear Regression,25,4.81761850231618,6.395938544382665,18766.0,,,
history_only,0.5,0.8,extra_long,Decision Tree,25,4.855210973687364,6.36111732773623,18766.0,,,
history_only,0.5,0.8,extra_long,Random Forest,25,4.8526783398459195,6.355115162376415,18766.0,,,
history_only,0.5,0.8,extra_long,Naive (persistence),26,3.997679936725547,5.746650464697351,18965.0,,,
history_only,0.5,0.8,extra_long,Linear Regression,26,4.0005492488962515,5.481028045871306,18965.0,,,
history_only,0.5,0.8,extra_long,Decision Tree,26,4.076118804682178,5.361376756184922,18965.0,,,
history_only,0.5,0.8,extra_long,Random Forest,26,4.0681253880064,5.3513424851257225,18965.0,,,
history_only,0.5,0.8,extra_long,Naive (persistence),27,4.698630869611724,6.430507597399264,18698.0,,,
history_only,0.5,0.8,extra_long,Linear Regression,27,4.705384273997256,6.303327697939722,18698.0,,,
history_only,0.5,0.8,extra_long,Decision Tree,27,4.692764943359717,6.19526050379954,18698.0,,,
history_only,0.5,0.8,extra_long,Random Forest,27,4.684183171288945,6.178409140824573,18698.0,,,
history_only,0.5,0.8,extra_long,Naive (persistence),28,4.626988772415261,6.463751054032096,18793.0,,,
history_only,0.5,0.8,extra_long,Linear Regression,28,4.702853955996857,6.403346738963995,18793.0,,,
history_only,0.5,0.8,extra_long,Decision Tree,28,4.857176275599739,6.576986842346265,18793.0,,,
history_only,0.5,0.8,extra_long,Random Forest,28,4.856469035422797,6.577909493667684,18793.0,,,
history_only,0.5,0.8,extra_long,Naive (persistence),29,4.448859416445623,6.196041347664076,18850.0,,,
history_only,0.5,0.8,extra_long,Linear Regression,29,4.387963343691635,5.906651076709784,18850.0,,,
history_only,0.5,0.8,extra_long,Decision Tree,29,4.425386993904474,5.815865977439833,18850.0,,,
history_only,0.5,0.8,extra_long,Random Forest,29,4.419936391888489,5.806957050266124,18850.0,,,
history_only,0.5,0.8,extra_long,Linear Regression,ALL_MEAN,4.522873864979635,,,0.29785940882297207,0.0006054115496267887,5.0
history_only,0.5,0.8,extra_long,Decision Tree,ALL_MEAN,4.5813315982466944,,,0.29768314534873125,-0.012311672592943523,5.0
history_only,0.5,0.8,extra_long,Random Forest,ALL_MEAN,4.5762784652905095,,,0.29973637273139364,-0.011195109566449757,5.0
history_only,0.5,0.8,extra_long,Naive (persistence),ALL_MEAN,4.525613723797171,,,0.29458870379140173,0.0,5.0
history_only,0.5,0.9,short,Naive (persistence),25,3.103117378856961,4.134052900426218,18862.0,,,
history_only,0.5,0.9,short,Linear Regression,25,3.110666304079437,4.097055583097639,18862.0,,,
history_only,0.5,0.9,short,Decision Tree,25,3.1835213496880743,4.105363871879712,18862.0,,,
history_only,0.5,0.9,short,Random Forest,25,3.1723565288691233,4.084343262494036,18862.0,,,
history_only,0.5,0.9,short,Naive (persistence),26,3.1773971878634106,4.204305104833122,18918.0,,,
history_only,0.5,0.9,short,Linear Regression,26,3.1925932900709446,4.17188207728194,18918.0,,,
history_only,0.5,0.9,short,Decision Tree,26,3.27878786335857,4.213465542353564,18918.0,,,
history_only,0.5,0.9,short,Random Forest,26,3.255182621922741,4.1754294000197225,18918.0,,,
history_only,0.5,0.9,short,Naive (persistence),27,3.2130998772220147,4.240180154484774,18733.0,,,
history_only,0.5,0.9,short,Linear Regression,27,3.237107299226277,4.2085673326859325,18733.0,,,
history_only,0.5,0.9,short,Decision Tree,27,3.3359449960046526,4.282894385389891,18733.0,,,
history_only,0.5,0.9,short,Random Forest,27,3.306719472313207,4.236540021879911,18733.0,,,
history_only,0.5,0.9,short,Naive (persistence),28,3.1252680102915953,4.162625970979258,18656.0,,,
history_only,0.5,0.9,short,Linear Regression,28,3.135083848241073,4.123999489892492,18656.0,,,
history_only,0.5,0.9,short,Decision Tree,28,3.2207764380807684,4.157921050762067,18656.0,,,
history_only,0.5,0.9,short,Random Forest,28,3.203467579609444,4.129238982497369,18656.0,,,
history_only,0.5,0.9,short,Naive (persistence),29,3.013921847808891,4.068644498951886,18963.0,,,
history_only,0.5,0.9,short,Linear Regression,29,3.024840042957093,4.033344664946396,18963.0,,,
history_only,0.5,0.9,short,Decision Tree,29,3.111323502989718,4.038184082448426,18963.0,,,
history_only,0.5,0.9,short,Random Forest,29,3.1045124376970596,4.019128948186327,18963.0,,,
history_only,0.5,0.9,short,Linear Regression,ALL_MEAN,3.140058156914965,,,0.07258417841785555,-0.004316978657701753,5.0
history_only,0.5,0.9,short,Decision Tree,ALL_MEAN,3.2260708300243564,,,0.07727464768986074,-0.031827293329187656,5.0
history_only,0.5,0.9,short,Random Forest,ALL_MEAN,3.208447728082315,,,0.06924074976974644,-0.026190716039040662,5.0
history_only,0.5,0.9,short,Naive (persistence),ALL_MEAN,3.126560860408575,,,0.06828198747583392,0.0,5.0
history_only,0.5,0.9,medium,Naive (persistence),25,4.574594422648712,6.030767963612969,18862.0,,,
history_only,0.5,0.9,medium,Linear Regression,25,4.565786003914001,5.947675528886075,18862.0,,,
history_only,0.5,0.9,medium,Decision Tree,25,4.611002522187062,5.900484627152338,18862.0,,,
history_only,0.5,0.9,medium,Random Forest,25,4.606011778068815,5.890694000512186,18862.0,,,
history_only,0.5,0.9,medium,Naive (persistence),26,4.723120837297811,6.16370223875922,18918.0,,,
history_only,0.5,0.9,medium,Linear Regression,26,4.7245994162599905,6.105966774912422,18918.0,,,
history_only,0.5,0.9,medium,Decision Tree,26,4.7685615650204864,6.084959032032642,18918.0,,,
history_only,0.5,0.9,medium,Random Forest,26,4.750849583049753,6.054326862958963,18918.0,,,
history_only,0.5,0.9,medium,Naive (persistence),27,4.760529546789089,6.19120506241824,18733.0,,,
history_only,0.5,0.9,medium,Linear Regression,27,4.77886646480788,6.131790549593741,18733.0,,,
history_only,0.5,0.9,medium,Decision Tree,27,4.874142755994337,6.178904291159462,18733.0,,,
history_only,0.5,0.9,medium,Random Forest,27,4.836670561736955,6.130048042074019,18733.0,,,
history_only,0.5,0.9,medium,Naive (persistence),28,4.674367495711835,6.1490605412785415,18656.0,,,
history_only,0.5,0.9,medium,Linear Regression,28,4.671011459601443,6.078173338027954,18656.0,,,
history_only,0.5,0.9,medium,Decision Tree,28,4.715570706155235,6.047230590996182,18656.0,,,
history_only,0.5,0.9,medium,Random Forest,28,4.70250214284642,6.024544738405554,18656.0,,,
history_only,0.5,0.9,medium,Naive (persistence),29,4.436745240731952,5.901152756889853,18963.0,,,
history_only,0.5,0.9,medium,Linear Regression,29,4.440780247162248,5.8321404420577485,18963.0,,,
history_only,0.5,0.9,medium,Decision Tree,29,4.513200475682476,5.771521824261962,18963.0,,,
history_only,0.5,0.9,medium,Random Forest,29,4.501486119858293,5.757115459088412,18963.0,,,
history_only,0.5,0.9,medium,Linear Regression,ALL_MEAN,4.636208718349112,,,0.12043838670406301,-0.0005043751663973417,5.0
history_only,0.5,0.9,medium,Decision Tree,ALL_MEAN,4.69649560500792,,,0.12491760802589,-0.013514422282821625,5.0
history_only,0.5,0.9,medium,Random Forest,ALL_MEAN,4.679504037112047,,,0.11611365747217901,-0.009847603325022103,5.0
history_only,0.5,0.9,medium,Naive (persistence),ALL_MEAN,4.633871508635879,,,0.1166363276904262,0.0,5.0
history_only,0.5,0.9,long,Naive (persistence),25,6.613561658360725,8.764194297591159,18862.0,,,
history_only,0.5,0.9,long,Linear Regression,25,6.549213264752084,8.563818921689252,18862.0,,,
history_only,0.5,0.9,long,Decision Tree,25,6.575509418791656,8.434113337064579,18862.0,,,
history_only,0.5,0.9,long,Random Forest,25,6.569717076349625,8.423125672702039,18862.0,,,
history_only,0.5,0.9,long,Naive (persistence),26,6.832540437678402,8.89619572290342,18918.0,,,
history_only,0.5,0.9,long,Linear Regression,26,6.771035161372147,8.77320677288107,18918.0,,,
history_only,0.5,0.9,long,Decision Tree,26,6.761226908747424,8.602777159455995,18918.0,,,
history_only,0.5,0.9,long,Random Forest,26,6.7455926213929285,8.576130368673649,18918.0,,,
history_only,0.5,0.9,long,Naive (persistence),27,6.776864357017029,8.913892609283996,18733.0,,,
history_only,0.5,0.9,long,Linear Regression,27,6.769994154555027,8.789010579563335,18733.0,,,
history_only,0.5,0.9,long,Decision Tree,27,6.846876713164626,8.781401315293197,18733.0,,,
history_only,0.5,0.9,long,Random Forest,27,6.828826996305269,8.75048514599206,18733.0,,,
history_only,0.5,0.9,long,Naive (persistence),28,6.808265437392796,8.987159102336136,18656.0,,,
history_only,0.5,0.9,long,Linear Regression,28,6.75485696599662,8.818239035476461,18656.0,,,
history_only,0.5,0.9,long,Decision Tree,28,6.781344701353541,8.692108375171895,18656.0,,,
history_only,0.5,0.9,long,Random Forest,28,6.772687141883699,8.677915246163593,18656.0,,,
history_only,0.5,0.9,long,Naive (persistence),29,6.414544112218531,8.464595077465287,18963.0,,,
history_only,0.5,0.9,long,Linear Regression,29,6.354827103119466,8.294774419891555,18963.0,,,
history_only,0.5,0.9,long,Decision Tree,29,6.406987584518855,8.159010281944425,18963.0,,,
history_only,0.5,0.9,long,Random Forest,29,6.399971076797143,8.147104710591208,18963.0,,,
