dataset,erlang_k,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
rich_features,2,0.7,long,Random Forest,27,1.2978791779985375,1.7818887060703312,19958.0,,,
rich_features,2,0.7,long,Naive (persistence),28,1.5628130635143258,2.423834762296897,19964.0,,,
rich_features,2,0.7,long,Linear Regression,28,1.3778687268704928,1.9069112983158067,19964.0,,,
rich_features,2,0.7,long,Decision Tree,28,1.3700456967398618,1.9011017125429843,19964.0,,,
rich_features,2,0.7,long,Random Forest,28,1.3693737423643442,1.8992188300772859,19964.0,,,
rich_features,2,0.7,long,Naive (persistence),29,1.6159703436529407,2.4856264489667845,19962.0,,,
rich_features,2,0.7,long,Linear Regression,29,1.3667990870350697,1.8775697737958361,19962.0,,,
rich_features,2,0.7,long,Decision Tree,29,1.3603775764553303,1.884488893669089,19962.0,,,
rich_features,2,0.7,long,Random Forest,29,1.3590751410204427,1.8801988055102308,19962.0,,,
rich_features,2,0.7,long,Linear Regression,ALL_MEAN,1.3633920182024224,,,0.02789404417610275,0.13678179279017832,5.0
rich_features,2,0.7,long,Decision Tree,ALL_MEAN,1.3531407510182694,,,0.02785939987436139,0.1432722814846924,5.0
rich_features,2,0.7,long,Random Forest,ALL_MEAN,1.3521939594915668,,,0.02766921206108137,0.1438717332002446,5.0
rich_features,2,0.7,long,Naive (persistence),ALL_MEAN,1.579429171923182,,,0.04975205015737751,0.0,5.0
rich_features,2,0.7,extra_long,Naive (persistence),25,1.4814165497896212,2.280287147939642,19964.0,,,
rich_features,2,0.7,extra_long,Linear Regression,25,1.345315458738582,1.8442846230746748,19964.0,,,
rich_features,2,0.7,extra_long,Decision Tree,25,1.3265158809893984,1.8358304755834236,19964.0,,,
rich_features,2,0.7,extra_long,Random Forest,25,1.3246546959987697,1.832225832427855,19964.0,,,
rich_features,2,0.7,extra_long,Naive (persistence),26,1.5361439743332665,2.3607074454645978,19948.0,,,
rich_features,2,0.7,extra_long,Linear Regression,26,1.3626477233423906,1.8889504753756134,19948.0,,,
rich_features,2,0.7,extra_long,Decision Tree,26,1.3401478039344983,1.8769270261746012,19948.0,,,
rich_features,2,0.7,extra_long,Random Forest,26,1.3384659710592017,1.8736742553884778,19948.0,,,
rich_features,2,0.7,extra_long,Naive (persistence),27,1.4272472191602366,2.2314135280803353,19958.0,,,
rich_features,2,0.7,extra_long,Linear Regression,27,1.2882163227919894,1.7584691367578997,19958.0,,,
rich_features,2,0.7,extra_long,Decision Tree,27,1.2732255078538106,1.7516161373697317,19958.0,,,
rich_features,2,0.7,extra_long,Random Forest,27,1.272969673945446,1.7511107167017377,19958.0,,,
rich_features,2,0.7,extra_long,Naive (persistence),28,1.4743538369064315,2.2818572195180136,19964.0,,,
rich_features,2,0.7,extra_long,Linear Regression,28,1.3495669588361852,1.8548913725771825,19964.0,,,
rich_features,2,0.7,extra_long,Decision Tree,28,1.3347195049550558,1.841922884526587,19964.0,,,
rich_features,2,0.7,extra_long,Random Forest,28,1.3316571287131878,1.835753352034744,19964.0,,,
rich_features,2,0.7,extra_long,Naive (persistence),29,1.532161106101593,2.3550983690332052,19962.0,,,
rich_features,2,0.7,extra_long,Linear Regression,29,1.3454163109390003,1.8487463028328706,19962.0,,,
rich_features,2,0.7,extra_long,Decision Tree,29,1.331625955923383,1.849338950630205,19962.0,,,
rich_features,2,0.7,extra_long,Random Forest,29,1.329368174242354,1.8462415157264083,19962.0,,,
rich_features,2,0.7,extra_long,Linear Regression,ALL_MEAN,1.3382325549296294,,,0.025799095001785545,0.10201677522858243,5.0
rich_features,2,0.7,extra_long,Decision Tree,ALL_MEAN,1.3212469307312291,,,0.024414324975296185,0.11341449944045312,5.0
rich_features,2,0.7,extra_long,Random Forest,ALL_MEAN,1.319423128791792,,,0.023649512837750127,0.11463831031016125,5.0
rich_features,2,0.7,extra_long,Naive (persistence),ALL_MEAN,1.4902645372582297,,,0.040405110754363635,0.0,5.0
rich_features,2,0.8,short,Naive (persistence),25,1.3226776230083175,1.9148106040189596,19958.0,,,
rich_features,2,0.8,short,Linear Regression,25,1.3465293187225322,1.7906168417287975,19958.0,,,
rich_features,2,0.8,short,Decision Tree,25,1.3378341133269105,1.7519761284398365,19958.0,,,
rich_features,2,0.8,short,Random Forest,25,1.336788635606068,1.7505573814755153,19958.0,,,
rich_features,2,0.8,short,Naive (persistence),26,1.3973261228781733,1.976883076135316,19971.0,,,
rich_features,2,0.8,short,Linear Regression,26,1.4070016236245997,1.8552672137090944,19971.0,,,
rich_features,2,0.8,short,Decision Tree,26,1.4018063944296801,1.8282961659301886,19971.0,,,
rich_features,2,0.8,short,Random Forest,26,1.4011217070121718,1.8275899107618216,19971.0,,,
rich_features,2,0.8,short,Naive (persistence),27,1.401422204416846,2.003639834778357,19969.0,,,
rich_features,2,0.8,short,Linear Regression,27,1.4229406101764313,1.893166118272839,19969.0,,,
rich_features,2,0.8,short,Decision Tree,27,1.4122945895007728,1.860307304031323,19969.0,,,
rich_features,2,0.8,short,Random Forest,27,1.410710126323109,1.857250829590676,19969.0,,,
rich_features,2,0.8,short,Naive (persistence),28,1.4466700050075112,2.0464070153585685,19970.0,,,
rich_features,2,0.8,short,Linear Regression,28,1.455607712342416,1.9321090374226142,19970.0,,,
rich_features,2,0.8,short,Decision Tree,28,1.4479468207756376,1.9115203223497663,19970.0,,,
rich_features,2,0.8,short,Random Forest,28,1.4461258297837036,1.9099420806204839,19970.0,,,
rich_features,2,0.8,short,Naive (persistence),29,1.4015527172551967,1.9853457623656516,19965.0,,,
rich_features,2,0.8,short,Linear Regression,29,1.4097741210817583,1.8667032167300135,19965.0,,,
rich_features,2,0.8,short,Decision Tree,29,1.3998363114589463,1.8351728183752392,19965.0,,,
rich_features,2,0.8,short,Random Forest,29,1.3989923863000215,1.8345956125715455,19965.0,,,
rich_features,2,0.8,short,Linear Regression,ALL_MEAN,1.4083706771895474,,,0.035416995967314284,-0.010359878492284036,5.0
rich_features,2,0.8,short,Decision Tree,ALL_MEAN,1.3999436458983894,,,0.03554694359627912,-0.004314357629569221,5.0
rich_features,2,0.8,short,Random Forest,ALL_MEAN,1.3987477370050148,,,0.03530554706156269,-0.003456417043494975,5.0
rich_features,2,0.8,short,Naive (persistence),ALL_MEAN,1.393929734513209,,,0.0399604353099034,0.0,5.0
rich_features,2,0.8,medium,Naive (persistence),25,1.7096402445134784,2.459258159783672,19958.0,,,
rich_features,2,0.8,medium,Linear Regression,25,1.6696984941963642,2.203847117037032,19958.0,,,
rich_features,2,0.8,medium,Decision Tree,25,1.6580402160911771,2.162910509895751,19958.0,,,
rich_features,2,0.8,medium,Random Forest,25,1.657493355008628,2.160877562211073,19958.0,,,
rich_features,2,0.8,medium,Naive (persistence),26,1.8384157027690151,2.578855020190547,19971.0,,,
rich_features,2,0.8,medium,Linear Regression,26,1.7634872340415142,2.3169959086658753,19971.0,,,
rich_features,2,0.8,medium,Decision Tree,26,1.750958353076878,2.2858039830679826,19971.0,,,
rich_features,2,0.8,medium,Random Forest,26,1.7508744142668737,2.2852080479949306,19971.0,,,
rich_features,2,0.8,medium,Naive (persistence),27,1.8295357804597125,2.594886669410049,19969.0,,,
rich_features,2,0.8,medium,Linear Regression,27,1.7902936118253518,2.376320883841476,19969.0,,,
rich_features,2,0.8,medium,Decision Tree,27,1.7659378978344398,2.3165543018658834,19969.0,,,
rich_features,2,0.8,medium,Random Forest,27,1.7652333340505038,2.314959959151485,19969.0,,,
rich_features,2,0.8,medium,Naive (persistence),28,1.9057085628442665,2.672669965992936,19970.0,,,
rich_features,2,0.8,medium,Linear Regression,28,1.838528170701482,2.433029560597583,19970.0,,,
rich_features,2,0.8,medium,Decision Tree,28,1.8283500086681488,2.4058297355857015,19970.0,,,
rich_features,2,0.8,medium,Random Forest,28,1.8292066793321669,2.4064029351379976,19970.0,,,
rich_features,2,0.8,medium,Naive (persistence),29,1.8453794139744553,2.576794476108092,19965.0,,,
rich_features,2,0.8,medium,Linear Regression,29,1.7842321853219552,2.3327211938617376,19965.0,,,
rich_features,2,0.8,medium,Decision Tree,29,1.7653935485157497,2.290230770280739,19965.0,,,
rich_features,2,0.8,medium,Random Forest,29,1.765161093334047,2.289414458032698,19965.0,,,
rich_features,2,0.8,medium,Linear Regression,ALL_MEAN,1.7692479392173333,,,0.055516621239860536,0.03093985303626634,5.0
rich_features,2,0.8,medium,Decision Tree,ALL_MEAN,1.7537360048372785,,,0.054804075428827884,0.03943611694412619,5.0
rich_features,2,0.8,medium,Random Forest,ALL_MEAN,1.7535937751984438,,,0.055189272753301856,0.03951401957815315,5.0
rich_features,2,0.8,medium,Naive (persistence),ALL_MEAN,1.8257359409121858,,,0.06392951142668511,0.0,5.0
rich_features,2,0.8,long,Naive (persistence),25,2.07420583224772,3.003797242747691,19958.0,,,
rich_features,2,0.8,long,Linear Regression,25,1.9366618411273544,2.5336718849951976,19958.0,,,
rich_features,2,0.8,long,Decision Tree,25,1.9284619895309607,2.499714581884351,19958.0,,,
rich_features,2,0.8,long,Random Forest,25,1.9281301655177496,2.49955809505745,19958.0,,,
rich_features,2,0.8,long,Naive (persistence),26,2.2962796054278702,3.218348763684388,19971.0,,,
rich_features,2,0.8,long,Linear Regression,26,2.071792867699361,2.721120010696495,19971.0,,,
rich_features,2,0.8,long,Decision Tree,26,2.05687964482672,2.7020960010959283,19971.0,,,
rich_features,2,0.8,long,Random Forest,26,2.05693106119353,2.7011219385176957,19971.0,,,
rich_features,2,0.8,long,Naive (persistence),27,2.258250287946317,3.2355643648328822,19969.0,,,
rich_features,2,0.8,long,Linear Regression,27,2.110837602372122,2.8394021365425934,19969.0,,,
rich_features,2,0.8,long,Decision Tree,27,2.071213350036792,2.746724472480961,19969.0,,,
rich_features,2,0.8,long,Random Forest,27,2.066778207733295,2.737916384221054,19969.0,,,
rich_features,2,0.8,long,Naive (persistence),28,2.442814221331998,3.409323280042795,19970.0,,,
rich_features,2,0.8,long,Linear Regression,28,2.2128264649165628,2.921956063293399,19970.0,,,
rich_features,2,0.8,long,Decision Tree,28,2.202001072554273,2.907695319988198,19970.0,,,
rich_features,2,0.8,long,Random Forest,28,2.2001535146319657,2.905317376138631,19970.0,,,
rich_features,2,0.8,long,Naive (persistence),29,2.2531930879038318,3.173637653848714,19965.0,,,
rich_features,2,0.8,long,Linear Regression,29,2.090577847299095,2.7409384073893244,19965.0,,,
rich_features,2,0.8,long,Decision Tree,29,2.07144604417441,2.702251369147664,19965.0,,,
rich_features,2,0.8,long,Random Forest,29,2.0679249355135787,2.6960704769427237,19965.0,,,
rich_features,2,0.8,long,Linear Regression,ALL_MEAN,2.084539324682899,,,0.08856170258355589,0.0796527045838239,5.0
rich_features,2,0.8,long,Decision Tree,ALL_MEAN,2.066000420224631,,,0.0866637356142161,0.0878378370858176,5.0
rich_features,2,0.8,long,Random Forest,ALL_MEAN,2.063983576918024,,,0.08610631053892347,0.08872829583636022,5.0
rich_features,2,0.8,long,Naive (persistence),ALL_MEAN,2.264948606971547,,,0.11762965106787532,0.0,5.0
rich_features,2,0.8,extra_long,Naive (persistence),25,1.9246417476701072,2.7805640122239152,19958.0,,,
rich_features,2,0.8,extra_long,Linear Regression,25,1.8336701526278443,2.4113626534229633,19958.0,,,
rich_features,2,0.8,extra_long,Decision Tree,25,1.8264807221131025,2.3757066075673077,19958.0,,,
rich_features,2,0.8,extra_long,Random Forest,25,1.8251864156407323,2.3727739985165024,19958.0,,,
rich_features,2,0.8,extra_long,Naive (persistence),26,2.1167192429022084,2.953082289365004,19971.0,,,
rich_features,2,0.8,extra_long,Linear Regression,26,1.9629018036285903,2.5690989823933426,19971.0,,,
rich_features,2,0.8,extra_long,Decision Tree,26,1.9413307580946386,2.5361176645088217,19971.0,,,
rich_features,2,0.8,extra_long,Random Forest,26,1.9401705356848669,2.5335126470930254,19971.0,,,
rich_features,2,0.8,extra_long,Naive (persistence),27,2.1034603635635234,2.9821274755843326,19969.0,,,
rich_features,2,0.8,extra_long,Linear Regression,27,1.9990095162833863,2.666296907265901,19969.0,,,
rich_features,2,0.8,extra_long,Decision Tree,27,1.9642335607186685,2.5843384131630787,19969.0,,,
rich_features,2,0.8,extra_long,Random Forest,27,1.9626327039515212,2.579787061755617,19969.0,,,
rich_features,2,0.8,extra_long,Naive (persistence),28,2.2099148723084627,3.0951041184839623,19970.0,,,
rich_features,2,0.8,extra_long,Linear Regression,28,2.062548103389324,2.729224437668292,19970.0,,,
rich_features,2,0.8,extra_long,Decision Tree,28,2.054750920192213,2.706216599482291,19970.0,,,
rich_features,2,0.8,extra_long,Random Forest,28,2.052833656747897,2.7029389114989915,19970.0,,,
rich_features,2,0.8,extra_long,Naive (persistence),29,2.0818432256448784,2.9169487538448413,19965.0,,,
rich_features,2,0.8,extra_long,Linear Regression,29,1.9678087407454068,2.5760570120706547,19965.0,,,
rich_features,2,0.8,extra_long,Decision Tree,29,1.9533838514185133,2.536323835177234,19965.0,,,
rich_features,2,0.8,extra_long,Random Forest,29,1.9508730698228474,2.532474060801528,19965.0,,,
rich_features,2,0.8,extra_long,Linear Regression,ALL_MEAN,1.9651876633349101,,,0.07474212179009825,0.05850970025360103,5.0
rich_features,2,0.8,extra_long,Decision Tree,ALL_MEAN,1.948035962507427,,,0.07280066006681955,0.06672680860132207,5.0
rich_features,2,0.8,extra_long,Random Forest,ALL_MEAN,1.946339276369573,,,0.07258533342490803,0.067539664070704,5.0
rich_features,2,0.8,extra_long,Naive (persistence),ALL_MEAN,2.087315890417836,,,0.09235641644143183,0.0,5.0
rich_features,2,0.9,short,Naive (persistence),25,1.7651094086425316,2.3713506258029873,19971.0,,,
rich_features,2,0.9,short,Linear Regression,25,1.7822213789783323,2.314388738915175,19971.0,,,
rich_features,2,0.9,short,Decision Tree,25,1.7903250737139624,2.2978588112873912,19971.0,,,
rich_features,2,0.9,short,Random Forest,25,1.790008329075474,2.295974248499159,19971.0,,,
rich_features,2,0.9,short,Naive (persistence),26,1.7037704671774072,2.3103982368888003,19971.0,,,
rich_features,2,0.9,short,Linear Regression,26,1.726948267010969,2.2516517204742095,19971.0,,,
rich_features,2,0.9,short,Decision Tree,26,1.7257822607921791,2.2248248152744394,19971.0,,,
rich_features,2,0.9,short,Random Forest,26,1.7244296381437192,2.223124246095312,19971.0,,,
rich_features,2,0.9,short,Naive (persistence),27,1.8344098943468028,2.433626446198239,19971.0,,,
rich_features,2,0.9,short,Linear Regression,27,1.8467324840544221,2.3887212540991904,19971.0,,,
rich_features,2,0.9,short,Decision Tree,27,1.8463932469615658,2.3687353799601447,19971.0,,,
rich_features,2,0.9,short,Random Forest,27,1.8457941156649618,2.3657295778402037,19971.0,,,
rich_features,2,0.9,short,Naive (persistence),28,1.7517275913870807,2.3646325784033064,19970.0,,,
rich_features,2,0.9,short,Linear Regression,28,1.7794950559309919,2.310760557578944,19970.0,,,
rich_features,2,0.9,short,Decision Tree,28,1.7790343330098377,2.2857722279518247,19970.0,,,
rich_features,2,0.9,short,Random Forest,28,1.7774467323537062,2.282184929415454,19970.0,,,
rich_features,2,0.9,short,Naive (persistence),29,1.715122684026039,2.3107053119248757,19970.0,,,
rich_features,2,0.9,short,Linear Regression,29,1.7363093338812112,2.251521715442918,19970.0,,,
rich_features,2,0.9,short,Decision Tree,29,1.7364172928675146,2.22588218258238,19970.0,,,
rich_features,2,0.9,short,Random Forest,29,1.7361004305338394,2.225556646900753,19970.0,,,
rich_features,2,0.9,short,Linear Regression,ALL_MEAN,1.7743413039711853,,,0.04247745377600264,-0.011580940982493626,5.0
rich_features,2,0.9,short,Decision Tree,ALL_MEAN,1.7755904414690122,,,0.04302882167953555,-0.012293094660390969,5.0
rich_features,2,0.9,short,Random Forest,ALL_MEAN,1.77475584915434,,,0.04315850601766245,-0.011817279958268534,5.0
rich_features,2,0.9,short,Naive (persistence),ALL_MEAN,1.7540280091159723,,,0.046105925112759766,0.0,5.0
rich_features,2,0.9,medium,Naive (persistence),25,2.4551599819738623,3.2526051386962105,19971.0,,,
rich_features,2,0.9,medium,Linear Regression,25,2.423302016265465,3.1260398853236735,19971.0,,,
rich_features,2,0.9,medium,Decision Tree,25,2.4227730459982535,3.098341222632864,19971.0,,,
rich_features,2,0.9,medium,Random Forest,25,2.421673581408606,3.0962079650854277,19971.0,,,
rich_features,2,0.9,medium,Naive (persistence),26,2.3242201191728005,3.130040874496726,19971.0,,,
rich_features,2,0.9,medium,Linear Regression,26,2.3090252398935935,3.0032250426167035,19971.0,,,
rich_features,2,0.9,medium,Decision Tree,26,2.2931600313372646,2.9612340007478695,19971.0,,,
rich_features,2,0.9,medium,Random Forest,26,2.2922467259492887,2.958468808661539,19971.0,,,
rich_features,2,0.9,medium,Naive (persistence),27,2.5201041510189777,3.326513979848015,19971.0,,,
rich_features,2,0.9,medium,Linear Regression,27,2.49993522120407,3.2314916415061408,19971.0,,,
rich_features,2,0.9,medium,Decision Tree,27,2.477200328621069,3.187409708955523,19971.0,,,
rich_features,2,0.9,medium,Random Forest,27,2.4749906599867306,3.183755934133973,19971.0,,,
rich_features,2,0.9,medium,Naive (persistence),28,2.4077616424636954,3.2192383016583745,19970.0,,,
rich_features,2,0.9,medium,Linear Regression,28,2.4015518422839404,3.1079963325377853,19970.0,,,
rich_features,2,0.9,medium,Decision Tree,28,2.3838457360241017,3.0554145639127017,19970.0,,,
rich_features,2,0.9,medium,Random Forest,28,2.3796429834608532,3.0501469594131665,19970.0,,,
rich_features,2,0.9,medium,Naive (persistence),29,2.3367551326990488,3.1398308563854305,19970.0,,,
rich_features,2,0.9,medium,Linear Regression,29,2.3199297261672074,3.0083706569389146,19970.0,,,
rich_features,2,0.9,medium,Decision Tree,29,2.3072270204672454,2.9693561722895536,19970.0,,,
rich_features,2,0.9,medium,Random Forest,29,2.3067523742647347,2.9684678549606476,19970.0,,,
rich_features,2,0.9,medium,Linear Regression,ALL_MEAN,2.3907488091628553,,,0.07041615394519479,0.007493936716653438,5.0
rich_features,2,0.9,medium,Decision Tree,ALL_MEAN,2.3768412324895865,,,0.06939657726440827,0.013267589775014965,5.0
rich_features,2,0.9,medium,Random Forest,ALL_MEAN,2.3750612650140424,,,0.06885337551508822,0.014006533366727192,5.0
rich_features,2,0.9,medium,Naive (persistence),ALL_MEAN,2.4088002054656767,,,0.07332551983312399,0.0,5.0
rich_features,2,0.9,long,Naive (persistence),25,3.324470482199189,4.397862518583536,19971.0,,,
rich_features,2,0.9,long,Linear Regression,25,3.1833409947809526,4.111398313165443,19971.0,,,
rich_features,2,0.9,long,Decision Tree,25,3.175071719543664,4.0758220156502425,19971.0,,,
rich_features,2,0.9,long,Random Forest,25,3.170345747120249,4.0699505310780335,19971.0,,,
rich_features,2,0.9,long,Naive (persistence),26,3.087176405788393,4.175185822948653,19971.0,,,
rich_features,2,0.9,long,Linear Regression,26,2.9857739050304564,3.896498622128147,19971.0,,,
rich_features,2,0.9,long,Decision Tree,26,2.972762717461591,3.8514330437532447,19971.0,,,
rich_features,2,0.9,long,Random Forest,26,2.9716729801703123,3.8494631621932154,19971.0,,,
rich_features,2,0.9,long,Naive (persistence),27,3.420910319963948,4.486762753702453,19971.0,,,
rich_features,2,0.9,long,Linear Regression,27,3.325857986930253,4.286700927903617,19971.0,,,
rich_features,2,0.9,long,Decision Tree,27,3.2797490845281394,4.203783141684697,19971.0,,,
rich_features,2,0.9,long,Random Forest,27,3.2784162595044166,4.202363644319103,19971.0,,,
rich_features,2,0.9,long,Naive (persistence),28,3.1635953930896346,4.247494769593788,19970.0,,,
rich_features,2,0.9,long,Linear Regression,28,3.1099347426476123,4.026293558720984,19970.0,,,
rich_features,2,0.9,long,Decision Tree,28,3.0647204454387214,3.9201077414648617,19970.0,,,
rich_features,2,0.9,long,Random Forest,28,3.0597706535321194,3.9136634477441956,19970.0,,,
rich_features,2,0.9,long,Naive (persistence),29,3.2012018027040563,4.274272348149944,19970.0,,,
rich_features,2,0.9,long,Linear Regression,29,3.0695814326179285,3.970607180504222,19970.0,,,
rich_features,2,0.9,long,Decision Tree,29,3.0518882878360505,3.9269852300658274,19970.0,,,
rich_features,2,0.9,long,Random Forest,29,3.0501679458654145,3.9262185900417355,19970.0,,,
rich_features,2,0.9,long,Linear Regression,ALL_MEAN,3.1348978124014404,,,0.11483889083779726,0.03228091012302092,5.0
rich_features,2,0.9,long,Decision Tree,ALL_MEAN,3.1088384509616334,,,0.10705476661231736,0.040325236619260796,5.0
rich_features,2,0.9,long,Random Forest,ALL_MEAN,3.1060747172385024,,,0.10692598636504472,0.04117838018031417,5.0
rich_features,2,0.9,long,Naive (persistence),ALL_MEAN,3.2394708807490438,,,0.11879429398317848,0.0,5.0
rich_features,2,0.9,extra_long,Naive (persistence),25,2.954834510039557,3.9044019149871017,19971.0,,,
rich_features,2,0.9,extra_long,Linear Regression,25,2.857837632651421,3.6949975684625156,19971.0,,,
rich_features,2,0.9,extra_long,Decision Tree,25,2.853482647899191,3.6620958142742825,19971.0,,,
rich_features,2,0.9,extra_long,Random Forest,25,2.851417524874356,3.658520652860404,19971.0,,,
rich_features,2,0.9,extra_long,Naive (persistence),26,2.753041910770617,3.7146949389970403,19971.0,,,
rich_features,2,0.9,extra_long,Linear Regression,26,2.699339479454919,3.5141094009200167,19971.0,,,
rich_features,2,0.9,extra_long,Decision Tree,26,2.683858574557214,3.466912978657933,19971.0,,,
rich_features,2,0.9,extra_long,Random Forest,26,2.6827534389668415,3.4647711173063827,19971.0,,,
rich_features,2,0.9,extra_long,Naive (persistence),27,3.0135696760302437,3.965564558582929,19971.0,,,
rich_features,2,0.9,extra_long,Linear Regression,27,2.9603308075868617,3.8180218410216824,19971.0,,,
rich_features,2,0.9,extra_long,Decision Tree,27,2.932070267297782,3.756692718534547,19971.0,,,
rich_features,2,0.9,extra_long,Random Forest,27,2.930012074721447,3.753288664539887,19971.0,,,
rich_features,2,0.9,extra_long,Naive (persistence),28,2.8366049073610418,3.7977736408243725,19970.0,,,
rich_features,2,0.9,extra_long,Linear Regression,28,2.805444308626847,3.6336787212330752,19970.0,,,
rich_features,2,0.9,extra_long,Decision Tree,28,2.763372394452562,3.548753751926051,19970.0,,,
rich_features,2,0.9,extra_long,Random Forest,28,2.761237114247313,3.545078436762805,19970.0,,,
rich_features,2,0.9,extra_long,Naive (persistence),29,2.818177265898848,3.7657697131261822,19970.0,,,
rich_features,2,0.9,extra_long,Linear Regression,29,2.7409606329020235,3.5508493495881783,19970.0,,,
rich_features,2,0.9,extra_long,Decision Tree,29,2.7211717430962095,3.5071648218205924,19970.0,,,
rich_features,2,0.9,extra_long,Random Forest,29,2.7188807666985735,3.5044345816917337,19970.0,,,
rich_features,2,0.9,extra_long,Linear Regression,ALL_MEAN,2.8127825722444144,,,0.09152269293068062,0.021724433071766858,5.0
rich_features,2,0.9,extra_long,Decision Tree,ALL_MEAN,2.7907911254605913,,,0.0904690428351207,0.029372978424083263,5.0
rich_features,2,0.9,extra_long,Random Forest,ALL_MEAN,2.7888601839017064,,,0.09028407536376543,0.030044552888054743,5.0
rich_features,2,0.9,extra_long,Naive (persistence),ALL_MEAN,2.8752456540200617,,,0.09502797920282371,0.0,5.0
rich_features,2,0.95,short,Naive (persistence),25,1.9425166491412549,2.526371846011839,19971.0,,,
rich_features,2,0.95,short,Linear Regression,25,1.9572945925837633,2.4944335640143196,19971.0,,,
rich_features,2,0.95,short,Decision Tree,25,1.9727329835263474,2.487720207988991,19971.0,,,
rich_features,2,0.95,short,Random Forest,25,1.968485251983289,2.483983272899266,19971.0,,,
rich_features,2,0.95,short,Naive (persistence),26,1.9215322984476715,2.5187031978178864,19970.0,,,
rich_features,2,0.95,short,Linear Regression,26,1.9353983448318741,2.479702158955347,19970.0,,,
rich_features,2,0.95,short,Decision Tree,26,1.9384859097154719,2.455192001845777,19970.0,,,
rich_features,2,0.95,short,Random Forest,26,1.9379068197872475,2.4541469051525713,19970.0,,,
rich_features,2,0.95,short,Naive (persistence),27,1.9567873416453858,2.554762979246056,19971.0,,,
rich_features,2,0.95,short,Linear Regression,27,1.9653697580934584,2.519277894111552,19971.0,,,
rich_features,2,0.95,short,Decision Tree,27,1.9715460371442224,2.5012458993857485,19971.0,,,
rich_features,2,0.95,short,Random Forest,27,1.96965900643737,2.4993315481140828,19971.0,,,
rich_features,2,0.95,short,Naive (persistence),28,1.9485754343798507,2.553567117246443,19971.0,,,
rich_features,2,0.95,short,Linear Regression,28,1.954920570767201,2.5131707390623688,19971.0,,,
rich_features,2,0.95,short,Decision Tree,28,1.9666376803465193,2.496177383859588,19971.0,,,
rich_features,2,0.95,short,Random Forest,28,1.9632264215827757,2.4929809675734513,19971.0,,,
rich_features,2,0.95,short,Naive (persistence),29,1.9053127034199588,2.505944062760828,19971.0,,,
rich_features,2,0.95,short,Linear Regression,29,1.9240348581300264,2.4718642441670053,19971.0,,,
rich_features,2,0.95,short,Decision Tree,29,1.9251546799512498,2.447373016720899,19971.0,,,
rich_features,2,0.95,short,Random Forest,29,1.9237842799234248,2.4457536374524014,19971.0,,,
rich_features,2,0.95,short,Linear Regression,ALL_MEAN,1.9474036248812645,,,0.015279683692277992,-0.006438808447931876,5.0
rich_features,2,0.95,short,Decision Tree,ALL_MEAN,1.9549114581367621,,,0.0194272219434566,-0.01031893615188939,5.0
rich_features,2,0.95,short,Random Forest,ALL_MEAN,1.9526123559428215,,,0.01845267607588147,-0.009130735799889544,5.0
rich_features,2,0.95,short,Naive (persistence),ALL_MEAN,1.9349448854068243,,,0.018858314156515336,0.0,5.0
rich_features,2,0.95,medium,Naive (persistence),25,2.6858444744880074,3.468933348009262,19971.0,,,
rich_features,2,0.95,medium,Linear Regression,25,2.671865810209391,3.401063094070357,19971.0,,,
rich_features,2,0.95,medium,Decision Tree,25,2.6769459807419067,3.3811933728925614,19971.0,,,
rich_features,2,0.95,medium,Random Forest,25,2.6756520965475956,3.3777683305163206,19971.0,,,
rich_features,2,0.95,medium,Naive (persistence),26,2.652478718077116,3.4537795079208515,19970.0,,,
rich_features,2,0.95,medium,Linear Regression,26,2.631390539112401,3.368819169357347,19970.0,,,
rich_features,2,0.95,medium,Decision Tree,26,2.620955133270161,3.32583758572214,19970.0,,,
rich_features,2,0.95,medium,Random Forest,26,2.621283408164225,3.3251716064685017,19970.0,,,
rich_features,2,0.95,medium,Naive (persistence),27,2.7167893445495968,3.54239260822635,19971.0,,,
rich_features,2,0.95,medium,Linear Regression,27,2.688999702943259,3.4618228310185266,19971.0,,,
rich_features,2,0.95,medium,Decision Tree,27,2.6877721621018633,3.427623994516633,19971.0,,,
rich_features,2,0.95,medium,Random Forest,27,2.6873429822308834,3.4263345653463033,19971.0,,,
rich_features,2,0.95,medium,Naive (persistence),28,2.7148365129437684,3.5208059173641244,19971.0,,,
rich_features,2,0.95,medium,Linear Regression,28,2.6862602083443545,3.4362636301846865,19971.0,,,
rich_features,2,0.95,medium,Decision Tree,28,2.682123887222405,3.3928516281380694,19971.0,,,
rich_features,2,0.95,medium,Random Forest,28,2.6806770657797054,3.3903825298341714,19971.0,,,
rich_features,2,0.95,medium,Naive (persistence),29,2.655951129137249,3.469763237245112,19971.0,,,
rich_features,2,0.95,medium,Linear Regression,29,2.6451831465311826,3.390835989963176,19971.0,,,
rich_features,2,0.95,medium,Decision Tree,29,2.637012030211038,3.3483884309610152,19971.0,,,
rich_features,2,0.95,medium,Random Forest,29,2.6352672721765535,3.345819545954249,19971.0,,,
rich_features,2,0.95,medium,Linear Regression,ALL_MEAN,2.664739881428118,,,0.022790729625195644,0.007612210033671629,5.0
rich_features,2,0.95,medium,Decision Tree,ALL_MEAN,2.6609618387094747,,,0.02681883047935103,0.009019207951210806,5.0
