rho,run_id,t,congestion_threshold,queue_length_lag0,queue_length_lag1,queue_length_lag2,queue_length_lag3,queue_length_lag4,queue_length_lag5,queue_length_lag6,queue_length_lag7,queue_length_lag8,queue_length_lag9,num_in_system_lag0,num_in_system_lag1,num_in_system_lag2,num_in_system_lag3,num_in_system_lag4,num_in_system_lag5,num_in_system_lag6,num_in_system_lag7,num_in_system_lag8,num_in_system_lag9,arrivals_in_interval_lag0,arrivals_in_interval_lag1,arrivals_in_interval_lag2,arrivals_in_interval_lag3,arrivals_in_interval_lag4,arrivals_in_interval_lag5,arrivals_in_interval_lag6,arrivals_in_interval_lag7,arrivals_in_interval_lag8,arrivals_in_interval_lag9,departures_in_interval_lag0,departures_in_interval_lag1,departures_in_interval_lag2,departures_in_interval_lag3,departures_in_interval_lag4,departures_in_interval_lag5,departures_in_interval_lag6,departures_in_interval_lag7,departures_in_interval_lag8,departures_in_interval_lag9,recent_arrival_rate_lag0,recent_arrival_rate_lag1,recent_arrival_rate_lag2,recent_arrival_rate_lag3,recent_arrival_rate_lag4,recent_arrival_rate_lag5,recent_arrival_rate_lag6,recent_arrival_rate_lag7,recent_arrival_rate_lag8,recent_arrival_rate_lag9,recent_service_rate_lag0,recent_service_rate_lag1,recent_service_rate_lag2,recent_service_rate_lag3,recent_service_rate_lag4,recent_service_rate_lag5,recent_service_rate_lag6,recent_service_rate_lag7,recent_service_rate_lag8,recent_service_rate_lag9,recent_utilisation_lag0,target_qlen_short,target_qlen_medium,target_qlen_long,target_congested_short,target_congested_medium,target_congested_long
0.8,8,315.0,5.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,3.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.8,0.9,0.9,1.0,1.0,1.1,1.0,1.0,0.9,0.9,0.9,1.0,1.0,0.9,1.0,0.9,1.0,0.7,0.6,0.9,0.888888888888889,0.0,1.0,8.0,0,0,1
0.8,8,317.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.7,0.7,0.8,0.9,0.9,1.0,1.0,1.1,1.0,1.0,1.1,0.9,0.9,1.0,1.0,0.9,1.0,0.9,1.0,0.7,0.6363636363636362,0.0,4.0,6.0,0,0,1
0.8,8,318.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.7,0.7,0.7,0.8,0.9,0.9,1.0,1.0,1.1,1.0,0.9,1.1,0.9,0.9,1.0,1.0,0.9,1.0,0.9,1.0,0.7777777777777777,0.0,7.0,6.0,0,1,1
0.8,8,320.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.6,0.6,0.7,0.7,0.7,0.8,0.9,0.9,1.0,1.0,0.7,0.7,0.9,1.1,0.9,0.9,1.0,1.0,0.9,1.0,0.8571428571428572,1.0,8.0,6.0,0,1,1
0.8,8,321.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.9,0.9,1.0,0.5,0.7,0.7,0.9,1.1,0.9,0.9,1.0,1.0,0.9,1.2,2.0,9.0,6.0,0,1,1
0.8,8,323.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.6,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.9,0.5,0.6,0.5,0.7,0.7,0.9,1.1,0.9,0.9,1.0,1.2,7.0,7.0,4.0,1,1,0
0.8,8,324.0,5.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.8,0.6,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.5,0.5,0.6,0.5,0.7,0.7,0.9,1.1,0.9,0.9,1.6,9.0,8.0,3.0,1,1,0
0.8,8,326.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.8,0.7,0.8,0.6,0.5,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.5,0.5,0.6,0.5,0.7,0.7,0.9,1.1,1.3333333333333335,9.0,6.0,5.0,1,1,0
0.8,8,328.0,5.0,7,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8,5.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,3,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1,0.9,0.8,0.7,0.8,0.6,0.5,0.6,0.6,0.6,0.4,0.4,0.6,0.6,0.5,0.5,0.6,0.5,0.7,0.7,2.75,7.0,6.0,4.0,1,1,0
0.8,8,329.0,5.0,9,7.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,10,8.0,5.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,2,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.3,1.1,0.9,0.8,0.7,0.8,0.6,0.5,0.6,0.6,0.3,0.4,0.4,0.6,0.6,0.5,0.5,0.6,0.5,0.7,4.333333333333334,8.0,8.0,3.0,1,1,0
0.8,8,331.0,5.0,9,8.0,9.0,7.0,4.0,2.0,1.0,3.0,0.0,0.0,10,9.0,10.0,8.0,5.0,3.0,2.0,4.0,1.0,0.0,1,0.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.3,1.2,1.3,1.1,0.9,0.8,0.7,0.8,0.6,0.5,0.4,0.4,0.3,0.4,0.4,0.6,0.6,0.5,0.5,0.6,3.25,6.0,6.0,2.0,1,1,0
0.8,8,333.0,5.0,7,7.0,9.0,8.0,9.0,7.0,4.0,2.0,1.0,3.0,8,8.0,10.0,9.0,10.0,8.0,5.0,3.0,2.0,4.0,1,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,3.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,1.3,1.2,1.3,1.1,0.9,0.8,0.7,0.8,0.6,0.5,0.4,0.4,0.3,0.4,0.4,0.6,0.6,0.5,2.166666666666667,6.0,4.0,0.0,1,0,0
0.8,8,337.0,5.0,6,6.0,8.0,8.0,7.0,7.0,9.0,8.0,9.0,7.0,7,7.0,9.0,9.0,8.0,8.0,10.0,9.0,10.0,8.0,1,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,1,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.1,1.2,1.3,1.1,1.3,1.3,1.3,1.2,1.3,1.1,0.9,0.8,0.6,0.6,0.6,0.5,0.4,0.4,0.3,0.4,1.2222222222222223,6.0,4.0,0.0,1,0,0
0.8,8,339.0,5.0,8,6.0,6.0,6.0,8.0,8.0,7.0,7.0,9.0,8.0,9,7.0,7.0,7.0,9.0,9.0,8.0,8.0,10.0,9.0,2,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.8,0.8,1.1,1.2,1.3,1.1,1.3,1.3,1.3,1.2,0.9,0.9,0.9,0.8,0.6,0.6,0.6,0.5,0.4,0.4,0.888888888888889,3.0,3.0,0.0,0,0,0
0.8,8,340.0,5.0,6,8.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,9.0,7,9.0,7.0,7.0,7.0,9.0,9.0,8.0,8.0,10.0,0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.8,0.8,0.8,1.1,1.2,1.3,1.1,1.3,1.3,1.3,1.0,0.9,0.9,0.9,0.8,0.6,0.6,0.6,0.5,0.4,0.8,5.0,1.0,0.0,0,0,0
0.8,8,343.0,5.0,4,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,8.0,5,7.0,7.0,7.0,9.0,7.0,7.0,7.0,9.0,9.0,0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.7,0.8,0.8,0.8,0.8,0.8,1.1,1.2,1.3,1.1,1.0,0.9,1.1,1.0,0.9,0.9,0.9,0.8,0.6,0.6,0.7,4.0,0.0,0.0,0,0,0
0.8,8,344.0,5.0,3,4.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,4,5.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,9.0,0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.6,0.7,0.8,0.8,0.8,0.8,0.8,1.1,1.2,1.3,1.1,1.0,0.9,1.1,1.0,0.9,0.9,0.9,0.8,0.6,0.5454545454545454,3.0,0.0,0.0,0,0,0
0.8,8,347.0,5.0,4,5.0,5.0,3.0,4.0,6.0,6.0,6.0,8.0,6.0,5,6.0,6.0,4.0,5.0,7.0,7.0,7.0,9.0,7.0,1,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.9,0.9,0.8,0.6,0.7,0.8,0.8,0.8,0.8,0.8,1.1,1.0,1.1,1.1,1.0,0.9,1.1,1.0,0.9,0.9,0.8181818181818181,1.0,0.0,0.0,0,0,0
0.8,8,348.0,5.0,4,4.0,5.0,5.0,3.0,4.0,6.0,6.0,6.0,8.0,5,5.0,6.0,6.0,4.0,5.0,7.0,7.0,7.0,9.0,0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.9,0.9,0.9,0.8,0.6,0.7,0.8,0.8,0.8,0.8,1.1,1.1,1.0,1.1,1.1,1.0,0.9,1.1,1.0,0.9,0.8181818181818181,0.0,0.0,0.0,0,0,0
0.8,8,352.0,5.0,1,2.0,1.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,2,3.0,2.0,4.0,5.0,5.0,6.0,6.0,4.0,5.0,0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.7,0.7,0.7,0.7,0.9,0.9,0.9,0.8,0.6,0.7,1.2,1.1,1.2,1.2,1.1,1.1,1.0,1.1,1.1,1.0,0.5833333333333334,0.0,0.0,1.0,0,0,0
0.8,8,353.0,5.0,0,1.0,2.0,1.0,3.0,4.0,4.0,5.0,5.0,3.0,0,2.0,3.0,2.0,4.0,5.0,5.0,6.0,6.0,4.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.9,0.8,0.6,1.2,1.2,1.1,1.2,1.2,1.1,1.1,1.0,1.1,1.1,0.5833333333333334,0.0,0.0,2.0,0,0,0
0.8,8,355.0,5.0,0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,4.0,5.0,0,1.0,0.0,2.0,3.0,2.0,4.0,5.0,5.0,6.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.4,0.8,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.9,1.0,1.1,1.2,1.2,1.1,1.2,1.2,1.1,1.1,1.0,0.4,0.0,0.0,2.0,0,0,0
0.8,8,356.0,5.0,0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,4.0,0,0.0,1.0,0.0,2.0,3.0,2.0,4.0,5.0,5.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.3,0.4,0.8,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.9,1.0,1.1,1.2,1.2,1.1,1.2,1.2,1.1,1.1,0.3333333333333333,0.0,0.0,0.0,0,0,0
0.8,8,359.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.3,0.3,0.3,0.3,0.4,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.9,1.0,1.1,1.2,1.2,1.1,1.2,0.4285714285714286,0.0,0.0,1.0,0,0,0
0.8,8,360.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.4,0.3,0.3,0.3,0.3,0.4,0.8,0.7,0.7,0.7,0.6,0.7,0.8,0.7,0.9,1.0,1.1,1.2,1.2,1.1,0.6666666666666667,0.0,0.0,0.0,0,0,0
0.8,8,363.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.8,0.4,0.5,0.6,0.6,0.7,0.8,0.7,0.9,1.0,1.1,1.0,0.0,2.0,5.0,0,0,0
0.8,8,370.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.3,0.4,0.5,0.4,0.4,0.3,0.3,0.4,0.4,0.5,0.6,1.25,2.0,0.0,0.0,0,0,0
0.8,8,371.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.5,0.6,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.5,0.4,0.4,0.3,0.3,0.4,0.4,0.5,1.4999999999999998,0.0,1.0,0.0,0,0,0
0.8,8,377.0,5.0,1,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,0.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,2,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.8,0.8,0.6,0.6,0.6,0.5,0.6,0.4,0.8,0.9,0.6,0.5,0.3,0.4,0.4,0.4,0.5,0.4,1.25,3.0,3.0,1.0,0,0,0
0.8,8,378.0,5.0,2,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3,2.0,0.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.1,1.0,0.8,0.8,0.8,0.6,0.6,0.6,0.5,0.6,0.8,0.8,0.9,0.6,0.5,0.3,0.4,0.4,0.4,0.5,1.375,5.0,2.0,0.0,0,0,0
0.8,8,382.0,5.0,3,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,4,2.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,3.0,2,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.1,0.9,0.9,0.9,1.1,1.0,0.8,0.8,0.8,0.6,0.9,0.9,0.9,0.8,0.8,0.8,0.9,0.6,0.5,0.3,1.2222222222222223,3.0,0.0,3.0,0,0,0
0.8,8,383.0,5.0,5,3.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,6,4.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,2,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.2,1.1,0.9,0.9,0.9,1.1,1.0,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.9,0.6,0.5,1.3333333333333333,2.0,0.0,1.0,0,0,0
0.8,8,384.0,5.0,8,5.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,9,6.0,4.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,3,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.3,1.2,1.1,0.9,0.9,0.9,1.1,1.0,0.8,0.8,0.7,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.9,0.6,1.8571428571428574,1.0,0.0,0.0,0,0,0
0.8,8,388.0,5.0,2,3.0,5.0,8.0,8.0,5.0,3.0,1.0,0.0,1.0,3,4.0,6.0,9.0,9.0,6.0,4.0,2.0,1.0,2.0,0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1,1.3,1.5,1.4,1.3,1.2,1.1,0.9,0.9,0.9,1.1,1.1,0.9,0.8,0.7,0.9,0.9,0.9,0.9,0.8,1.0,0.0,0.0,0.0,0,0,0
0.8,8,394.0,5.0,0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,8.0,1,0.0,0.0,1.0,1.0,2.0,3.0,4.0,6.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,0.4,0.6,0.8,1.0,1.1,1.1,1.1,1.3,1.5,1.4,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,0.9,0.8,0.33333333333333337,0.0,0.0,2.0,0,0,0
0.8,8,396.0,5.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.4,0.4,0.4,0.6,0.8,1.0,1.1,1.1,1.1,1.3,0.7,1.1,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,0.5714285714285715,3.0,0.0,2.0,0,0,0
0.8,8,397.0,5.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.6,0.8,1.0,1.1,1.1,1.1,0.6,0.7,1.1,1.2,1.2,1.2,1.1,1.1,1.1,1.1,0.6666666666666667,3.0,0.0,1.0,0,0,0
0.8,8,403.0,5.0,1,3.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2,4.0,4.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.1,1.1,1.1,0.8,0.6,0.5,0.4,0.4,0.4,0.4,0.9,0.7,0.8,0.6,0.7,0.8,0.6,0.7,1.1,1.2,1.2222222222222223,0.0,1.0,1.0,0,0,0
0.8,8,405.0,5.0,1,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,2,1.0,2.0,4.0,4.0,3.0,1.0,0.0,2.0,3.0,1,2.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.1,1.2,1.1,1.1,1.1,0.8,0.6,0.5,0.4,0.4,1.1,1.2,0.9,0.7,0.8,0.6,0.7,0.8,0.6,0.7,1.0,0.0,3.0,3.0,0,0,0
0.8,8,406.0,5.0,0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,0.0,2.0,0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,2,0.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.1,1.2,1.1,1.1,1.1,0.8,0.6,0.5,0.4,1.3,1.1,1.2,0.9,0.7,0.8,0.6,0.7,0.8,0.6,0.7692307692307692,0.0,2.0,2.0,0,0,0
0.8,8,407.0,5.0,0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0,0.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,0.0,0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.1,1.2,1.1,1.1,1.1,0.8,0.6,0.5,1.2,1.3,1.1,1.2,0.9,0.7,0.8,0.6,0.7,0.8,0.8333333333333334,0.0,1.0,1.0,0,0,0
0.8,8,409.0,5.0,0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,3.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.8,0.9,1.0,1.0,1.1,1.2,1.1,1.1,1.1,0.8,0.9,0.9,1.2,1.3,1.1,1.2,0.9,0.7,0.8,0.6,0.888888888888889,2.0,4.0,0.0,0,0,0
0.8,8,410.0,5.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.6,0.8,0.9,1.0,1.0,1.1,1.2,1.1,1.1,1.1,0.9,0.9,0.9,1.2,1.3,1.1,1.2,0.9,0.7,0.8,0.6666666666666666,3.0,2.0,0.0,0,0,0
0.8,8,412.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.3,0.3,0.6,0.8,0.9,1.0,1.0,1.1,1.2,1.1,0.7,0.7,0.9,0.9,0.9,1.2,1.3,1.1,1.2,0.9,0.4285714285714286,1.0,1.0,0.0,0,0,0
0.8,8,414.0,5.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.5,0.3,0.3,0.6,0.8,0.9,1.0,1.0,1.1,0.4,0.5,0.7,0.7,0.9,0.9,0.9,1.2,1.3,1.1,1.4999999999999998,4.0,3.0,0.0,0,0,0
0.8,8,418.0,5.0,3,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4,2.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.6,0.6,0.6,0.5,0.3,0.3,0.6,0.8,0.5,0.4,0.3,0.4,0.4,0.5,0.7,0.7,0.9,0.9,1.8,1.0,0.0,0.0,0,0,0
0.8,8,423.0,5.0,1,1.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,2,2.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,1,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.1,1.0,1.0,1.0,0.9,0.6,0.6,0.6,0.6,1.0,0.9,0.8,0.7,0.5,0.5,0.4,0.3,0.4,0.4,1.0,0.0,0.0,0.0,0,0,0
0.8,8,426.0,5.0,2,3.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,3,4.0,4.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.9,0.9,1.0,1.1,1.0,1.0,1.0,0.9,0.6,0.9,0.9,0.8,1.0,0.9,0.8,0.7,0.5,0.5,0.4,1.0,0.0,0.0,1.0,0,0,0
